ID,x,y,impact.ssp126.2050,impact.ssp245.2050,impact.ssp370.2050,impact.ssp585.2050,impact.ssp126.2100,impact.ssp245.2100,impact.ssp370.2100,impact.ssp585.2100
DT114,44.58934,-18.571102,0.48129595985170454,0.5367099234836836,0.4919275355607406,0.4809278951569452,0.47498655218761743,0.4788074813016992,0.5031637405652291,0.48300075371264667
DT79,35.83934,-18.571102,0.4317169384730757,0.4490695073330233,0.4526052987051955,0.4455449791891891,0.43263448759392464,0.35774464871707357,0.4572862565451752,0.43554964849807026
DT80,36.08934,-18.571102,0.430792051854096,0.4744005927682266,0.4576693091683278,0.4467780857380765,0.4306606333892811,0.3781787933567665,0.45714464534880644,0.4332074036879106
DT81,36.33934,-18.571102,0.4469693900155841,0.49363649984681623,0.4645891424916677,0.4763521382837547,0.4601051399433089,0.45493560859482357,0.46442678343553123,0.46811338497750943
DT82,36.58934,-18.571102,0.43061824571198054,0.46322981645356226,0.4522440387215282,0.4683773852832519,0.44963808281094114,0.4439996935873081,0.4481948841826482,0.4522814543727511
DT83,36.83934,-18.571102,NA,NA,NA,NA,NA,NA,NA,NA
DU111,43.83934,-18.821102,0.22317265575951084,0.21479733649412308,0.1637707916707538,0.1763657637986673,0.19797848428044795,0.14236064788279487,0.15072043254267292,0.13183919516512893
DU112,44.08934,-18.821102,0.37323598400361296,0.36942799657178277,0.334777289665822,0.35240822859707643,0.3601843733633695,0.32200518678962003,0.326053438189166,0.30877793789400537
DU113,44.33934,-18.821102,0.548109518507987,0.5312826621557729,0.5548377922611623,0.5453755658450711,0.5393413632075128,0.5970814718474253,0.5685162941864641,0.5557241041318934
DU114,44.58934,-18.821102,0.48500028636402936,0.5831523132368204,0.5007751275163977,0.4786440972920471,0.4771520608973375,0.7208942062335465,0.5139595802144855,0.48980723531346776
DU78,35.58934,-18.821102,NA,NA,NA,NA,NA,NA,NA,NA
DU79,35.83934,-18.821102,0.4261059576438995,0.42839150213250454,0.437444867689802,0.4342586887166112,0.42547685919161315,0.41736367208650027,0.43634540474410793,0.4138049557087377
DU80,36.08934,-18.821102,0.40469036479906884,0.39235683843258407,0.39449824639541703,0.3906599567254374,0.3835076295628959,0.37536760732540675,0.3764351193189186,0.39316738595137063
DU81,36.33934,-18.821102,0.4652164743815167,0.47302755085215425,0.46478553869197214,0.45066788390464835,0.457937567852774,0.49983589805750933,0.4635218878806408,0.5386656793776936
DU82,36.58934,-18.821102,NA,NA,NA,NA,NA,NA,NA,NA
DV112,44.08934,-19.071102,NA,NA,NA,NA,NA,NA,NA,NA
DV113,44.33934,-19.071102,0.5712366120172333,0.5646454539756861,0.5799062933026227,0.5554424810165517,0.5649648977537128,0.693587120730826,0.6222292387550544,0.6119113544106143
DV114,44.58934,-19.071102,0.4970278430171579,0.5426013973596958,0.5122448953678007,0.47059652095220306,0.48701212275761324,0.6822955155477286,0.5302343033741431,0.5031688676833329
DV77,35.33934,-19.071102,NA,NA,NA,NA,NA,NA,NA,NA
DV78,35.58934,-19.071102,0.42211732610919905,0.4125767724252465,0.4172182083704558,0.41804364891497225,0.41447564631090555,0.40401236292391507,0.416253540608378,0.39956499828436365
DV79,35.83934,-19.071102,0.4554562979489126,0.4350871234410831,0.44244763109519614,0.44091289563268715,0.4345376881059923,0.42247795267356714,0.442078748129293,0.4300373138818533
DV80,36.08934,-19.071102,NA,NA,NA,NA,NA,NA,NA,NA
DV81,36.33934,-19.071102,NA,NA,NA,NA,NA,NA,NA,NA
DV82,36.58934,-19.071102,NA,NA,NA,NA,NA,NA,NA,NA
DW112,44.08934,-19.321102,NA,NA,NA,NA,NA,NA,NA,NA
DW113,44.33934,-19.321102,0.5657133013581284,0.5920320191138225,0.5694206118277525,0.554931665645082,0.5665058925742457,0.6402678085301416,0.6051487787866242,0.5847381969935186
DW114,44.58934,-19.321102,0.4619574083456672,0.5542635431987504,0.49108607142448146,0.4495074059926856,0.4592744950973839,0.8837199584998621,0.5040600944124687,0.4761437075823017
DW115,44.83934,-19.321102,0.44514877139808495,0.4881826723781475,0.4727912673797547,0.4444133879315783,0.44774477189545187,0.3496587724694215,0.4862979566147344,0.4537706928325359
DW189,63.33934,-19.321102,NA,NA,NA,NA,NA,NA,NA,NA
DW190,63.58934,-19.321102,NA,NA,NA,NA,NA,NA,NA,NA
DW73,34.33934,-19.321102,0.4097670748135682,0.4115360499209792,0.40431530590627285,0.4190009342145729,0.40002569450319875,0.3279492030989898,0.39710491728280833,0.39756752230504866
DW74,34.58934,-19.321102,0.4119366807562903,0.36826630657442305,0.4186692664184113,0.42544674023723217,0.40929151704864425,0.3575628371526625,0.41799134309955266,0.4100484198672682
DW75,34.83934,-19.321102,NA,NA,NA,NA,NA,NA,NA,NA
DW76,35.08934,-19.321102,NA,NA,NA,NA,NA,NA,NA,NA
DW77,35.33934,-19.321102,0.42750558079988665,0.4269656548765447,0.43126901614588287,0.4501821941158408,0.42668148619585766,0.42162675785179254,0.4331600367490596,0.47219402408392824
DW78,35.58934,-19.321102,0.4356247128107261,0.42449661316018106,0.43069419875514026,0.461094098315251,0.4288436177743191,0.41746210469604217,0.43265306067987835,0.5072456118534121
DW79,35.83934,-19.321102,NA,NA,NA,NA,NA,NA,NA,NA
DW80,36.08934,-19.321102,NA,NA,NA,NA,NA,NA,NA,NA
DX112,44.08934,-19.571102,NA,NA,NA,NA,NA,NA,NA,NA
DX113,44.33934,-19.571102,0.5271423125924481,0.514853684855771,0.5419558133670244,0.5186097443630461,0.5290313203343278,0.517895121811664,0.5833877550237508,0.5617127784180681
DX114,44.58934,-19.571102,0.4941844542287709,0.5204406957877413,0.5232216609398674,0.434508623263252,0.4841026340125445,0.6126006386804186,0.5405244199425678,0.4927087839075945
DX115,44.83934,-19.571102,0.4441721786047215,0.6135154541080325,0.4722099488757057,0.4364171446317612,0.4413975090597237,0.8450755117897101,0.48788066275262437,0.4559121919559165
DX131,48.83934,-19.571102,0.5207857161648668,0.6059586187121021,0.5005612706630514,0.46046497071779713,0.5202581751799118,0.5478671390687513,0.4819796015610376,0.47086733364596345
DX188,63.08934,-19.571102,NA,NA,NA,NA,NA,NA,NA,NA
DX189,63.33934,-19.571102,0.48579743415975984,0.4166831913578158,0.4437231337187546,0.4473242389280551,0.4842042864313138,0.4754694158668778,0.48129068350258003,0.4281911884629124
DX190,63.58934,-19.571102,0.3511714242199919,0.3262485032590652,0.31555959765346175,0.32864274927501985,0.34306505475794363,0.3004322540714131,0.3135151479480095,0.2933732634695502
DX191,63.83934,-19.571102,NA,NA,NA,NA,NA,NA,NA,NA
DX73,34.33934,-19.571102,0.43053403890869746,0.4686112444943391,0.43691108330247413,0.43785100590399134,0.431395580030917,0.3737112176219822,0.439901548437753,0.42646137788105315
DX74,34.58934,-19.571102,0.4244243473412594,0.4001474990056534,0.4296453111843011,0.43032304047808345,0.42405045414177084,0.37900849492401345,0.4307255595419971,0.4212477001653173
DX75,34.83934,-19.571102,0.4360541267976316,0.44362687941155726,0.4450765348462911,0.44477635124745923,0.44013268458209054,0.34227268268246686,0.45297809801843203,0.441217727814531
DX76,35.08934,-19.571102,0.42913953099015173,0.42883951142271254,0.4333315901987072,0.4299638050085119,0.4319292311924358,0.4294741480405794,0.441075319720266,0.42750574587887263
DX77,35.33934,-19.571102,0.42594254089133526,0.4328631898758014,0.4362523962038,0.4535994991726497,0.4320731289841266,0.42702144485136373,0.4376232697105473,0.465694752654596
DX78,35.58934,-19.571102,NA,NA,NA,NA,NA,NA,NA,NA
DX79,35.83934,-19.571102,NA,NA,NA,NA,NA,NA,NA,NA
DY112,44.08934,-19.821102,NA,NA,NA,NA,NA,NA,NA,NA
DY113,44.33934,-19.821102,0.5214345965114129,0.5102996474385983,0.5617471451855869,0.48146312702188804,0.527522910977014,0.5141944612669631,0.5865671498940491,0.5575909642180599
DY114,44.58934,-19.821102,0.4762478345989488,0.5322362942817104,0.5216078742917178,0.42881659784634263,0.47046159480425187,0.6396503840258378,0.5379358070257878,0.4584912473417308
DY115,44.83934,-19.821102,0.43827608152329295,0.5172173506501407,0.4688304486448244,0.42201635285618455,0.42014062363065013,0.727961792076233,0.4890447653646574,0.4496405866745356
DY130,48.58934,-19.821102,0.4397228669178655,0.4495549064137867,0.4497113794939495,0.42690099322538055,0.4455779874700449,0.4265666253246002,0.44909666988351116,0.4388040156090761
DY131,48.83934,-19.821102,0.48822653094931995,0.5957843821081634,0.4819313388262349,0.45035694786034364,0.4873348915816335,0.5889499383677727,0.47781673150492315,0.4611210827593902
DY132,49.08934,-19.821102,NA,NA,NA,NA,NA,NA,NA,NA
DY165,57.33934,-19.821102,NA,NA,NA,NA,NA,NA,NA,NA
DY166,57.58934,-19.821102,0.3514156372013877,0.3422752007662982,0.331762947643152,0.33373942422874237,0.35219244883768985,0.317831125158944,0.32512737315835155,0.3084831433601063
DY167,57.83934,-19.821102,0.26327243503359954,0.24836651851247946,0.2348785355816299,0.22822346981567065,0.2573359917213437,0.21781345467910224,0.22911380646849622,0.21793112336764936
DY188,63.08934,-19.821102,NA,NA,NA,NA,NA,NA,NA,NA
DY189,63.33934,-19.821102,0.5774607347012186,0.511718111743831,0.5248321612569005,0.5392868557874142,0.5766176266070445,0.5513700017703504,0.5373115980524404,0.5392659069771281
DY190,63.58934,-19.821102,0.36540981080925883,0.35505370140140563,0.33479077671626917,0.33881927885353896,0.3650405357987914,0.3299988465826347,0.31795700357072326,0.3251381041183563
DY191,63.83934,-19.821102,NA,NA,NA,NA,NA,NA,NA,NA
DY73,34.33934,-19.821102,0.4270281977349267,0.4359834079505271,0.4304057461079417,0.42892444657941803,0.4239588663006586,0.3648683775838695,0.43441582372233245,0.417758213054534
DY74,34.58934,-19.821102,0.42936188257635105,0.4014211157324052,0.43658615570212156,0.43345052398450423,0.4303744426370491,0.3948784489915448,0.44049890484499726,0.4263646623566662
DY75,34.83934,-19.821102,0.4406054990847922,0.40667434798958085,0.44651459943282956,0.4437427772627202,0.44207756510498075,0.35541290424732624,0.4505071633335684,0.445436742184862
DY76,35.08934,-19.821102,0.4610922224543972,0.47236427042044726,0.47593944336968463,0.4688977357183002,0.4669636415552206,0.47269707096753294,0.4872903982611276,0.47459717664047424
DY77,35.33934,-19.821102,NA,NA,NA,NA,NA,NA,NA,NA
DY78,35.58934,-19.821102,NA,NA,NA,NA,NA,NA,NA,NA
DZ112,44.08934,-20.071102,NA,NA,NA,NA,NA,NA,NA,NA
DZ113,44.33934,-20.071102,0.5398086501388204,0.5739037870543632,0.5660458080856673,0.4896172473412848,0.533904097248638,0.5548549413885207,0.586388360116158,0.5177666480636559
DZ114,44.58934,-20.071102,0.44718732592635013,0.5477395017310698,0.4991532272482974,0.429636235454225,0.44678411903846155,0.6969688868090803,0.5130842297306649,0.4478593525845054
DZ115,44.83934,-20.071102,0.43831226017344116,0.3643888029192254,0.46041477503745587,0.43568120763380547,0.4406287625961615,0.30144145123536975,0.47090693930527655,0.4467685215511332
DZ130,48.58934,-20.071102,0.46976788128533514,0.513745124762624,0.4635355987014459,0.4323741265983608,0.4708393208604023,0.5029385119995566,0.46143549917649823,0.45255898319432897
DZ131,48.83934,-20.071102,0.47098555361456373,0.5529422029473184,0.46998072978107125,0.4443556265856524,0.47191476699304574,0.5297353252151642,0.46938480867821963,0.45560191856695514
DZ132,49.08934,-20.071102,NA,NA,NA,NA,NA,NA,NA,NA
DZ164,57.08934,-20.071102,NA,NA,NA,NA,NA,NA,NA,NA
DZ165,57.33934,-20.071102,0.3904273497772782,0.3850269381272911,0.35894300059012557,0.3735579426413785,0.39229027346201817,0.3773522443352107,0.3545320754306027,0.361545533535013
DZ166,57.58934,-20.071102,0.6106032536374453,0.5916663954242946,0.5710438635303371,0.5610268977310668,0.6153958910010889,0.5933910096486741,0.5753867620373423,0.5697300681614669
DZ167,57.83934,-20.071102,0.496758082880329,0.5089407431718731,0.4769965205514656,0.5154374281156189,0.4822573867080476,0.4904681676797613,0.4807061183049752,0.4864877778946793
DZ168,58.08934,-20.071102,NA,NA,NA,NA,NA,NA,NA,NA
DZ189,63.33934,-20.071102,NA,NA,NA,NA,NA,NA,NA,NA
DZ190,63.58934,-20.071102,NA,NA,NA,NA,NA,NA,NA,NA
DZ73,34.33934,-20.071102,0.4297192196211182,0.45215111770617566,0.4390447571529268,0.43456104554105507,0.4320531106347324,0.327736979441624,0.4441409715224908,0.42682784562284964
DZ74,34.58934,-20.071102,0.42516812482462246,0.4175015273389302,0.43729862790765833,0.43235403844022136,0.42991122110296925,0.35880828246960156,0.4407051962952543,0.42514745487956523
DZ75,34.83934,-20.071102,0.4752859559773492,0.481879574461091,0.49581770696635286,0.48288180657970026,0.4730710040637286,0.4791457414665627,0.49568059177926244,0.4841081277983338
DZ76,35.08934,-20.071102,NA,NA,NA,NA,NA,NA,NA,NA
E108,43.08934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E109,43.33934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E110,43.58934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E111,43.83934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E119,45.83934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E123,46.83934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E124,47.08934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E125,47.33934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E126,47.58934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E127,47.83934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E130,48.58934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E131,48.83934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E132,49.08934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E133,49.33934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E134,49.58934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E135,49.83934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E136,50.08934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E139,50.83934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E140,51.08934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
E141,51.33934,11.178898,NA,NA,NA,NA,NA,NA,NA,NA
EA111,43.83934,-20.321102,NA,NA,NA,NA,NA,NA,NA,NA
EA112,44.08934,-20.321102,0.4896186419306717,0.5202754021923717,0.5386775331135594,0.477027663169875,0.49179268703050427,0.5285294906778378,0.552679093269735,0.48877869205231556
EA113,44.33934,-20.321102,0.5344797994680651,0.6118015684378277,0.5937996410884171,0.4935701518625059,0.5267038175677824,0.70872634103908,0.6270912393590967,0.5374617664981735
EA114,44.58934,-20.321102,0.4562452394406681,0.5216371786833349,0.4808779773453449,0.40748136582365657,0.43919927276505905,0.7749897592429552,0.5048886036477644,0.4513951691431898
EA130,48.58934,-20.321102,0.4803118720364233,0.5965219218998192,0.4709491339767294,0.43242774019466257,0.4813440525899323,0.5916718610026299,0.46800795360804803,0.45642485565528607
EA131,48.83934,-20.321102,NA,NA,NA,NA,NA,NA,NA,NA
EA164,57.08934,-20.321102,NA,NA,NA,NA,NA,NA,NA,NA
EA165,57.33934,-20.321102,0.5432304824675098,0.5462407537173813,0.5130267253272172,0.519629053149724,0.5486935026613406,0.5357834256725358,0.5129218156439568,0.5182217388738922
EA166,57.58934,-20.321102,0.4096883061913263,0.42132175083001194,0.40567726885650707,0.4200460450882758,0.4098070565431303,0.3587761214294494,0.3805022226582528,0.354392014822292
EA167,57.83934,-20.321102,0.6790086099136085,0.7000307030768382,0.6087642455311907,0.6693697192267701,0.6189642741916322,0.6285938820968104,0.6078564196654381,0.6528409413223532
EA168,58.08934,-20.321102,NA,NA,NA,NA,NA,NA,NA,NA
EA73,34.33934,-20.321102,0.4216986087756727,0.39804401390370353,0.4413722823170027,0.4287021430300655,0.4243071419346942,0.36100003316391244,0.44941769517671004,0.43094370007166666
EA74,34.58934,-20.321102,0.42252922898745027,0.43540246771070384,0.4393662729810466,0.43267003539134136,0.42749004297530235,0.3147042773031564,0.445948218773542,0.4254093765958764
EA75,34.83934,-20.321102,0.4774627748837587,0.4833417417104792,0.5009227847270943,0.49196501776653767,0.4777666911632814,0.4753399093716948,0.49989939965810565,0.4844892516031823
EA76,35.08934,-20.321102,NA,NA,NA,NA,NA,NA,NA,NA
EB111,43.83934,-20.571102,0.44119333338751876,0.43898621366520674,0.4162348585050702,0.42076826566509856,0.4324458133266426,0.40376705158184023,0.40178321743374973,0.393316971773813
EB112,44.08934,-20.571102,0.4626512581081323,0.6096917461424709,0.5039581811876718,0.44365468353594567,0.46219635228427364,0.8102981338303243,0.5154257156583284,0.4614536329012852
EB113,44.33934,-20.571102,0.48036928073760216,0.5777679206905952,0.5180473664358992,0.4507707777169265,0.4697064631344857,0.9094376163556955,0.5369744468179396,0.47969203072837246
EB114,44.58934,-20.571102,0.44511225330145787,0.635302897362152,0.46892756001598457,0.4332427541268745,0.4438836563184631,0.5767266340604668,0.4811653627969391,0.4514983707937461
EB164,57.08934,-20.571102,NA,NA,NA,NA,NA,NA,NA,NA
EB165,57.33934,-20.571102,0.5023648795588703,0.514459768523854,0.45948873526866924,0.46925208475720703,0.5081846601686376,0.4578446119195258,0.5023337814727626,0.4740887651252198
EB166,57.58934,-20.571102,0.4458897576568873,0.45050116287344333,0.4004031063949661,0.45618016777870746,0.4488075810035385,0.38069815593262296,0.415984899399571,0.41169646916962344
EB167,57.83934,-20.571102,0.3225405855445284,0.3300478462397207,0.3072140628980553,0.3232833320775903,0.30967081620240144,0.28885017530437423,0.2961183757768263,0.293504913549078
EB168,58.08934,-20.571102,NA,NA,NA,NA,NA,NA,NA,NA
EB73,34.33934,-20.571102,0.4050515221604153,0.37892589536974586,0.42545595764406297,0.4057666002888278,0.411039629629667,0.36098268991982124,0.433986024078319,0.41927514380425657
EB74,34.58934,-20.571102,0.41935229903998683,0.395212626974564,0.43641835381778,0.4286326613132503,0.425507396818334,0.32140819348626537,0.44143232442465113,0.4255556507111878
EB75,34.83934,-20.571102,0.44032385813998187,0.4412028201648431,0.4605766272487715,0.44996085546078834,0.4454184687297968,0.37603146697823897,0.46714070262892377,0.45570496152577017
EB76,35.08934,-20.571102,NA,NA,NA,NA,NA,NA,NA,NA
EB77,35.33934,-20.571102,NA,NA,NA,NA,NA,NA,NA,NA
EC110,43.58934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC111,43.83934,-20.821102,0.4576058026093633,0.401535870580575,0.44364341235464905,0.442477787491046,0.4534116907266775,0.40310756943955506,0.43725245461704343,0.4230746447724159
EC112,44.08934,-20.821102,0.4544492728958885,0.457602325389368,0.481869659328207,0.4435344397249916,0.4538133845890297,0.3523372111496962,0.4879962218970175,0.45255930571444813
EC113,44.33934,-20.821102,0.45500801833910215,0.31689193966130597,0.48248633412486647,0.4462853412681405,0.4544270069218804,0.26209014102452377,0.4877313712769843,0.4555757201729902
EC128,48.08934,-20.821102,0.4691457131226232,0.44089973444430847,0.4724409835310008,0.44239515602804047,0.46073921637029963,0.44772810226849047,0.4726138231012612,0.4563252408805447
EC129,48.33934,-20.821102,0.49512830017666404,0.624859970065047,0.47717015712240474,0.43626282201085304,0.4860619303871928,0.5711628569000542,0.4752586593432758,0.4621832726269649
EC130,48.58934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC156,55.08934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC157,55.33934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC158,55.58934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC165,57.33934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC166,57.58934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC167,57.83934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC74,34.58934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
EC75,34.83934,-20.821102,0.42990000796133887,0.4719095553509765,0.4538797010943949,0.44315769873083455,0.4408696131879765,0.29576732215192425,0.45734214442870713,0.4433628827352224
EC76,35.08934,-20.821102,0.47550637400006823,0.47276210757992737,0.5019701946563775,0.486777371828475,0.491267510269046,0.4376939396122206,0.5078592770071673,0.49204826694762366
EC77,35.33934,-20.821102,NA,NA,NA,NA,NA,NA,NA,NA
ED109,43.33934,-21.071102,NA,NA,NA,NA,NA,NA,NA,NA
ED110,43.58934,-21.071102,0.4822401977697899,0.48917081067259044,0.4448072166680928,0.46495308320430734,0.4815283946778925,0.45532866618697454,0.44352905569543477,0.4436762680676749
ED111,43.83934,-21.071102,0.4364387275844421,0.4732162543894445,0.40751100616629826,0.42539116177832387,0.43057424335048494,0.4103303187637767,0.39676653091715636,0.39009859232240707
ED112,44.08934,-21.071102,0.46520645883113776,0.5723839711942812,0.49634193481380545,0.4519567365111777,0.4614386821566469,0.5513081361376103,0.4917763644098946,0.4633273583480961
ED128,48.08934,-21.071102,0.477197395738382,0.46222421873063807,0.48147900778934105,0.4574724917088738,0.46574854163965274,0.4687662857726458,0.47945000071674554,0.4635864047899827
ED129,48.33934,-21.071102,0.47346583673635534,0.47630899399847504,0.47288930294948356,0.45290782296648796,0.4627139192620648,0.46824578565146974,0.4740794219036766,0.4594083079256103
ED130,48.58934,-21.071102,NA,NA,NA,NA,NA,NA,NA,NA
ED156,55.08934,-21.071102,NA,NA,NA,NA,NA,NA,NA,NA
ED157,55.33934,-21.071102,0.42969363524467485,0.4124476752631131,0.4165693210783877,0.4078831352377501,0.4271023368529261,0.399509322191089,0.3990079454315708,0.3968043246489651
ED158,55.58934,-21.071102,NA,NA,NA,NA,NA,NA,NA,NA
ED159,55.83934,-21.071102,NA,NA,NA,NA,NA,NA,NA,NA
ED160,56.08934,-21.071102,NA,NA,NA,NA,NA,NA,NA,NA
ED75,34.83934,-21.071102,0.42176528350833725,0.4236426873642389,0.44403601299966905,0.4397870698293242,0.4397110378871007,0.32205799121755285,0.4464258907505701,0.4436694535529214
ED76,35.08934,-21.071102,0.42988863821850243,0.43265635012366827,0.4525394064968468,0.4412378714191921,0.44247661705243607,0.3177028051499908,0.46043694993720813,0.44911883149413673
ED77,35.33934,-21.071102,NA,NA,NA,NA,NA,NA,NA,NA
EE109,43.33934,-21.321102,0.40770410231754145,0.4173796225895908,0.45130760966241396,0.414389528906919,0.39867422863052976,0.41236786038197665,0.44552562535601703,0.4097314357069401
EE110,43.58934,-21.321102,0.5074779638877729,0.6047864824310807,0.5970624512180774,0.520172325398209,0.5160016571846867,0.6317448061905803,0.5472814462361983,0.5482267932597268
EE111,43.83934,-21.321102,0.4717958375111852,0.2126483632816579,0.5213335720454821,0.48124686682681794,0.4702364519859134,0.27588927929103213,0.5025507382321156,0.48827125853298753
EE112,44.08934,-21.321102,0.4828682876012385,0.5541217731159838,0.5201330733352773,0.4871196740125783,0.47909072115003737,0.3414928135157452,0.5091796280357808,0.4996121090773853
EE129,48.33934,-21.321102,0.4801303606147923,0.49468170049821314,0.4757879320818976,0.4562026176055585,0.46778912831040254,0.48583169138173793,0.47823446854100976,0.4623610730835916
EE130,48.58934,-21.321102,NA,NA,NA,NA,NA,NA,NA,NA
EE156,55.08934,-21.321102,NA,NA,NA,NA,NA,NA,NA,NA
EE157,55.33934,-21.321102,0.4711662029765678,0.4477620483346606,0.4720327684043801,0.4360384813567461,0.47121544630113676,0.41857683914420546,0.4165047515444383,0.4274902276742538
EE158,55.58934,-21.321102,0.37900704520623973,0.38694400657562317,0.3680538471867723,0.3913668961054554,0.35215781145023317,0.3429055185992254,0.3527931200004968,0.3342712837233367
EE159,55.83934,-21.321102,NA,NA,NA,NA,NA,NA,NA,NA
EE160,56.08934,-21.321102,NA,NA,NA,NA,NA,NA,NA,NA
EE75,34.83934,-21.321102,0.4265120545453376,0.3796452036581197,0.4517059585687239,0.44018397139197174,0.4430565993837059,0.2391541972856472,0.45726127766890856,0.4430883119608553
EE76,35.08934,-21.321102,0.4586790742722286,0.3923945730347198,0.4437856451338546,0.4573660358682237,0.4665485783052517,0.4114875187701301,0.41427771492655474,0.37209198599859844
EE77,35.33934,-21.321102,0.324372352846646,0.31353678118164047,0.3344434996738331,0.3231893549546818,0.3334931534407853,0.31933538382696564,0.32188454533663385,0.331260980658343
EE78,35.58934,-21.321102,NA,NA,NA,NA,NA,NA,NA,NA
EF108,43.08934,-21.571102,NA,NA,NA,NA,NA,NA,NA,NA
EF109,43.33934,-21.571102,0.673099889206538,0.7348393976339316,0.6323658758433794,0.6513219448751503,0.6960075533640256,0.6606182945447182,0.5859963770344878,0.6107170928358273
EF110,43.58934,-21.571102,0.49930009568473777,0.5665350574553684,0.5935332158163181,0.5262790000138716,0.5127591084090094,0.597474694128632,0.5467455027096565,0.5486214223107497
EF111,43.83934,-21.571102,0.4912190752468696,0.6271292650493548,0.5529332302713077,0.5057849932234165,0.4954483800858281,0.6519106649633217,0.5269412178209328,0.5290549781590657
EF156,55.08934,-21.571102,NA,NA,NA,NA,NA,NA,NA,NA
EF157,55.33934,-21.571102,NA,NA,NA,NA,NA,NA,NA,NA
EF158,55.58934,-21.571102,NA,NA,NA,NA,NA,NA,NA,NA
EF159,55.83934,-21.571102,NA,NA,NA,NA,NA,NA,NA,NA
EF160,56.08934,-21.571102,NA,NA,NA,NA,NA,NA,NA,NA
EF75,34.83934,-21.571102,0.4237087839401774,0.3986248461529279,0.449390295981489,0.4377170903830821,0.4420897397938385,0.16948829840086493,0.45349615737925436,0.4429435496908069
EF76,35.08934,-21.571102,0.5253346616263054,0.3689433382190205,0.5592687970027832,0.5498355897304154,0.646998777714387,0.46517026007542023,0.5241416410077144,0.5140179826633501
EF77,35.33934,-21.571102,0.6094081135981654,0.5235427810535372,0.6791250782510349,0.6128404115244661,0.6771009745816872,0.6607490061177599,0.6755605118331325,0.6718218081769757
EF78,35.58934,-21.571102,0.4635103948416289,0.33727850606036375,0.4629377717086069,0.44454821638854203,0.4598677040753647,0.42925654552003834,0.4509597401014071,0.435830188121953
EF79,35.83934,-21.571102,NA,NA,NA,NA,NA,NA,NA,NA
EG108,43.08934,-21.821102,0.2951382248597345,0.29128928044893415,0.2792967270527794,0.27553453137251366,0.2909246574171532,0.26796074140791165,0.2704178143903598,0.273288450290087
EG109,43.33934,-21.821102,0.7679321073917782,0.8324009672802655,0.7471331793987103,0.7418217168257258,0.8705570268537204,0.8367649024698448,0.7680763773708128,0.7753227725209014
EG110,43.58934,-21.821102,0.4584664808830171,0.24858118852717503,0.5059461259565695,0.475118904027351,0.46299372593507665,0.20270824357292044,0.48925516937507757,0.47654613838735854
EG76,35.08934,-21.821102,0.39960712027703155,0.44244115858290006,0.42189310980741174,0.4155937645054976,0.42131952432280617,0.30125010757901294,0.42426277747019736,0.42313733894962613
EG77,35.33934,-21.821102,0.5496674236770821,0.4593686228151984,0.6195464765010307,0.5560650569002087,0.6074429658134864,0.5851530902584821,0.6184826695960647,0.6116657903231986
EG78,35.58934,-21.821102,0.5073632943942729,0.3392076376330207,0.5312824170646874,0.4864221463836503,0.6058840597877317,0.4853880332486312,0.5256310478865127,0.44310074045920295
EG79,35.83934,-21.821102,NA,NA,NA,NA,NA,NA,NA,NA
EH108,43.08934,-22.071102,0.5182247269642919,0.4999759169914399,0.4834690212239617,0.4593068822078459,0.5046349493795345,0.4468495678869746,0.4666046605099251,0.4529075442885102
EH109,43.33934,-22.071102,0.5889780358098288,0.6324555166138447,0.5991471270588381,0.5615305382532056,0.6081371550601105,0.5997152319270547,0.5762254395743623,0.5692231996224926
EH110,43.58934,-22.071102,0.48466333947993256,0.8254559885176928,0.5126953835512462,0.4926848026889845,0.48738221744117816,0.697531984716475,0.520327447916876,0.4992192132180812
