ID,TC,tc_245_2050,tc_370_2050,tc_585_2050
GB9,0,0,0,0
GC10,0,0,0,0
GC11,0,0,0,0
GC12,0,0,0,0
GC23,0,0,0,0
GC24,0,0,0,0
GC25,0,0,0,0
GC26,0,0,0,0
GC27,0,0,0,0
GC28,0,0,0,0
GC29,0,0,0,0
GC30,0,0,0,0
GC31,0,0,0,0
GC32,0,0,0,0
GC33,0,0,0,0
GC34,0,0,0,0
GC35,0,0,0,0
GC36,0,0,0,0
GC37,0,0,0,0
GC38,0,0,0,0
GC39,0,0,0,0
GC40,0,0,0,0
GC41,0,0,0,0
GC42,0,0,0,0
GC43,0,0,0,0
GC44,0,0,0,0
GC45,0,0,0,0
GC8,0,0,0,0
GC9,0,0,0,0
GD10,0,0,0,0
GD11,0,0,0,0
GD12,0,0,0,0
GD13,0,0,0,0
GD18,0,0,0,0
GD19,0,0,0,0
GD20,0,0,0,0
GD21,0,0,0,0
GD22,0,0,0,0
GD23,0,0,0,0
GD24,0,0,0,0
GD25,0,0,0,0
GD26,0,0,0,0
GD27,0,0,0,0
GD28,0,0,0,0
GD29,0,0,0,0
GD30,0,0,0,0
GD31,0,0,0,0
GD32,0,0,0,0
GD33,0,0,0,0
GD34,0,0,0,0
GD35,0,0,0,0
GD36,0,0,0,0
GD37,0,0,0,0
GD38,0,0,0,0
GD39,0,0,0,0
GD40,0,0,0,0
GD41,0,0,0,0
GD42,0,0,0,0
GD8,0,0,0,0
GD9,0,0,0,0
GE10,0,0,0,0
GE11,0,0,0,0
GE12,0,0,0,0
GE13,0,0,0,0
GE14,0,0,0,0
GE16,0,0,0,0
GE17,0,0,0,0
GE18,0,0,0,0
GE19,0,0,0,0
GE20,0,0,0,0
GE21,0,0,0,0
GE22,0,0,0,0
GE23,0,0,0,0
GE24,0,0,0,0
GE25,0,0,0,0
GE26,0,0,0,0
GE27,0,0,0,0
GE28,0,0,0,0
GE29,0,0,0,0
GE30,0,0,0,0
GE31,0,0,0,0
GE32,0,0,0,0
GE33,0,0,0,0
GE34,0,0,0,0
GE35,0,0,0,0
GE36,0,0,0,0
GE37,0,0,0,0
GE38,0,0,0,0
GE39,0,0,0,0
GE8,0,0,0,0
GE9,0,0,0,0
GF10,0,0,0,0
GF11,0,0,0,0
GF12,0,0,0,0
GF13,0,0,0,0
GF14,0,0,0,0
GF15,0,0,0,0
GF16,0,0,0,0
GF17,0,0,0,0
GF18,0,0,0,0
GF19,0,0,0,0
GF20,0,0,0,0
GF21,0,0,0,0
GF22,0,0,0,0
GF23,0,0,0,0
GF24,0,0,0,0
GF8,0,0,0,0
GF9,0,0,0,0
GG12,0,0,0,0
GG13,0,0,0,0
GG14,0,0,0,0
GG15,0,0,0,0
GG16,0,0,0,0
GG17,0,0,0,0
GG18,0,0,0,0
GH14,0,0,0,0
GH15,0,0,0,0
GH16,0,0,0,0
GH17,0,0,0,0
GR245,0,0,0,0
GR246,0,0,0,0
GR247,0,0,0,0
GS245,0,0,0,0
GS246,0,0,0,0
GS247,0,0,0,0
GT245,1,0.207377029,0.207377029,0.207377029
GT246,1,0.207377029,0.207377029,0.207377029
GT247,1,0.207377029,0.207377029,0.207377029
GV245,0,0,0,0
GV246,0,0,0,0
GV247,0,0,0,0
GW245,0,0,0,0
GW246,0,0,0,0
GW247,0,0,0,0
GX245,0,0,0,0
GX246,0,0,0,0
H113,0,0,0,0
H114,0,0,0,0
H115,0,0,0,0
H116,0,0,0,0
H117,0,0,0,0
H118,0,0,0,0
H139,0,0,0,0
H140,0,0,0,0
H141,0,0,0,0
H142,0,0,0,0
HY135,0,0,0,0
HY136,0,0,0,0
HY137,0,0,0,0
HY138,0,0,0,0
HZ135,0,0,0,0
HZ136,0,0,0,0
HZ137,0,0,0,0
HZ138,0,0,0,0
HZ142,0,0,0,0
HZ143,0,0,0,0
HZ144,0,0,0,0
I113,0,0,0,0
I114,0,0,0,0
I115,0,0,0,0
I116,0,0,0,0
I138,0,0,0,0
I139,0,0,0,0
I140,0,0,0,0
I141,0,0,0,0
I142,0,0,0,0
IA135,0,0,0,0
IA136,0,0,0,0
IA137,0,0,0,0
IA138,0,0,0,0
IA141,0,0,0,0
IA142,0,0,0,0
IA143,0,0,0,0
IA144,0,0,0,0
IA87,0,0,0,0
IA88,0,0,0,0
IB141,0,0,0,0
IB142,0,0,0,0
IB143,0,0,0,0
IB144,0,0,0,0
IB86,0,0,0,0
IB87,0,0,0,0
IB88,0,0,0,0
IB89,0,0,0,0
IC85,0,0,0,0
IC86,0,0,0,0
IC87,0,0,0,0
IC88,0,0,0,0
IC89,0,0,0,0
ID85,0,0,0,0
ID86,0,0,0,0
ID87,0,0,0,0
ID88,0,0,0,0
II209,0,0,0,0
II210,0,0,0,0
II211,0,0,0,0
II212,0,0,0,0
IJ209,0,0,0,0
IJ210,0,0,0,0
IJ211,0,0,0,0
IJ212,0,0,0,0
IJ213,0,0,0,0
IJ214,0,0,0,0
IJ215,0,0,0,0
IK209,0,0,0,0
IK210,0,0,0,0
IK211,0,0,0,0
IK212,0,0,0,0
IK213,0,0,0,0
IK214,0,0,0,0
IK215,0,0,0,0
IK216,0,0,0,0
IK217,0,0,0,0
IK218,0,0,0,0
IK219,0,0,0,0
IL209,0,0,0,0
IL210,0,0,0,0
IL211,0,0,0,0
IL212,0,0,0,0
IL213,0,0,0,0
IL214,0,0,0,0
IL215,0,0,0,0
IL216,0,0,0,0
IL217,0,0,0,0
IL218,0,0,0,0
IL219,0,0,0,0
IM209,0,0,0,0
IM210,0,0,0,0
IM211,0,0,0,0
IM212,0,0,0,0
IM213,0,0,0,0
IM214,0,0,0,0
IM215,0,0,0,0
IM216,0,0,0,0
IM217,0,0,0,0
IM218,0,0,0,0
IM219,0,0,0,0
IN209,0,0,0,0
IN210,0,0,0,0
IN211,0,0,0,0
IN212,0,0,0,0
IN213,0,0,0,0
IN214,0,0,0,0
IN215,0,0,0,0
IN216,0,0,0,0
IN217,0,0,0,0
IN218,0,0,0,0
IN219,0,0,0,0
IO209,0,0,0,0
IO210,0,0,0,0
IO211,0,0,0,0
IO212,0,0,0,0
IO213,0,0,0,0
IO214,0,0,0,0
IO215,0,0,0,0
IO216,0,0,0,0
IO217,0,0,0,0
IO218,0,0,0,0
J138,0,0,0,0
J139,0,0,0,0
J140,0,0,0,0
K138,0,0,0,0
K139,0,0,0,0
K140,0,0,0,0
L137,0,0,0,0
L138,0,0,0,0
L139,0,0,0,0
L140,0,0,0,0
M137,0,0,0,0
M138,0,0,0,0
M139,0,0,0,0
M140,0,0,0,0
N136,0,0,0,0
N137,0,0,0,0
N138,0,0,0,0
N139,0,0,0,0
O136,0,0,0,0
O137,0,0,0,0
O138,0,0,0,0
P135,0,0,0,0
P136,0,0,0,0
P137,0,0,0,0
P138,0,0,0,0
Q134,0,0,0,0
Q135,0,0,0,0
Q136,0,0,0,0
Q137,0,0,0,0
R134,0,0,0,0
R135,0,0,0,0
R136,0,0,0,0
R137,0,0,0,0
S133,0,0,0,0
S134,0,0,0,0
S135,0,0,0,0
S136,0,0,0,0
T133,0,0,0,0
T134,0,0,0,0
T135,0,0,0,0
T136,0,0,0,0
U132,0,0,0,0
U133,0,0,0,0
U134,0,0,0,0
U135,0,0,0,0
V132,0,0,0,0
V133,0,0,0,0
V134,0,0,0,0
W131,0,0,0,0
W132,0,0,0,0
W133,0,0,0,0
W134,0,0,0,0
X131,0,0,0,0
X132,0,0,0,0
X133,0,0,0,0
Y131,0,0,0,0
Y132,0,0,0,0
Y133,0,0,0,0
Z130,0,0,0,0
Z131,0,0,0,0
Z132,0,0,0,0
