ID,CoralExt,seagrassExt,mangroveExt,Cropland,Nb_sp,FRic,FDiv,FEve,FDis,FSpe,FOri,std_corals,std_seagrass,std_mangrove,std_cropcover,std_Nb_sp,std_FRic,std_FDiv,std_FEve,cdd_ssp245,cdd_ssp370,cdd_ssp585,evspsbl_ssp245,evspsbl_ssp370,evspsbl_ssp585,npp_ssp245,npp_ssp370,npp_ssp585,pH_trend_ssp245,pH_trend_ssp370,pH_trend_ssp585,r10p_ssp245,r10p_ssp370,r10p_ssp585,tap_trend_ssp245,tap_trend_ssp370,tap_trend_ssp585,sst_trend_ssp245,sst_trend_ssp370,sst_trend_ssp585,sst90p_ssp245,sst90p_ssp370,sst90p_ssp585,ts_trend_ssp245,ts_trend_ssp370,ts_trend_ssp585,ts90p_ssp245,ts90p_ssp370,ts90p_ssp585,ts90Int_ssp245,ts90Int_ssp370,ts90Int_ssp585,r10Int_ssp245,r10Int_ssp370,r10Int_ssp585,sst90Int_ssp245,sst90Int_ssp370,sst90Int_ssp585,hzd.mn.ssp245.2050,hzd.mn.ssp370.2050,hzd.mn.ssp585.2050,exp.mn.wioo,hzd.sd.ssp245.2050,hzd.sd.ssp370.2050,hzd.sd.ssp585.2050,exp.sd.wioo,wgts.Exposure,wgts.ssp245.2050,wgts.ssp370.2050,wgts.ssp585.2050,imp.ssp245.2050,imp.ssp370.2050,imp.ssp585.2050
DY75,NA,NA,36960000,2160000,191,0.836035,0.852272,0.571651,0.690639,0.631166,0.124781,NA,NA,0.6670321049376285,0.5009994327888425,0.4446243807839128,0.836035,0.852272,0.571651,0.4855118307275728,0.5005808406486147,0.49213885805974017,0.3765206209372149,0.36075867796924066,0.3103114848276345,0.24238139231680786,0.5630021384655388,0.5879860729500346,0.36023144104602167,0.487294134879666,0.5679662193524051,0.5345276468389355,0.6175111956007542,0.5259950969148154,0.4685610043434263,0.4871712935283441,0.35461351092121846,0.43098791488886523,0.45023545517177554,0.6116819973402843,0.4866798186266843,0.5288675301253883,0.5473478895525288,0.5758105309687567,0.6728205448032126,0.7378792501843614,0.5850454561156492,0.605723201487299,0.6121161022658224,0.4275413041332254,0.42129885809059786,0.41954673237598894,0.39427679851270103,0.32618684633010636,0.37463414438460085,0.3610739821058558,0.44588329527107606,0.5502891848461442,0.4407038262739782,0.49748723172089343,0.5148081956904291,0.6761455951959782,0.09638461016701469,0.10045656045180894,0.12109100070164724,0.20091982263727606,3.3652508066196893,4.572346409974883,4.952262246322362,4.251415817091567,0.5776363962875387,0.6739842417141197,0.6538403962302263
DY76,NA,NA,10400000,NA,192,0.836035,0.852235,0.568892,0.689991,0.630826,0.124131,NA,NA,0.5381633407487434,NA,0.44871995548439114,0.836035,0.852235,0.568892,0.4824943143741658,0.4945875480660074,0.4891355256337851,0.4247633151003027,0.38543066154020195,0.43112760678840556,0.4070154067074273,0.5752366848996974,0.6002914564271299,0.3541706583771858,0.4805189575966854,0.5731679727151253,0.5933744480740684,0.6274702732994871,0.5923624660738299,0.46300086473596563,0.4793440995338959,0.3490737164150764,0.4380209658660995,0.4610911127183853,0.616703265645371,0.4908522903220004,0.5344012288919127,0.5514724797091248,0.5461778447634503,0.6029037868796085,0.7069666819948051,0.5922072471485809,0.6216172002805307,0.6217097473560025,0.4174849237401687,0.39693163956032507,0.40188322450683606,0.3857834777873295,0.28153212280587003,0.36253528607086566,0.3436259414969638,0.4400563961327638,0.5388451028303853,0.45684397680720834,0.4908555163234901,0.525790348628211,0.6764704888710977,0.08196643692752939,0.1019826654824166,0.11063680167501427,0.19983112312642545,3.385210863490573,5.573549295684609,4.813126956444585,4.752400111607285,0.6508582604825036,0.6599176811345041,0.7031747447879512
DY77,NA,NA,NA,NA,192,0.836035,0.852235,0.568892,0.689991,0.630826,0.124131,NA,NA,NA,NA,0.4483801574391317,0.836035,0.852235,0.568892,0.588062030443028,0.5936087428475416,0.5986780677509326,0.5856452644231449,0.5232587669007662,0.4931186048353734,0.4816305919636597,0.4976459524870732,0.5468274267101411,0.36439028805069784,0.5029655784786761,0.5326975478455067,0.5159651177901103,0.4652194243950385,0.46540913260263,0.4010808449306129,0.33597389813552253,0.5016814199045685,0.4365191494780433,0.43904044924023095,0.6196870017211558,0.5008865499657252,0.5583924983977392,0.5776853025933637,0.5168275611780639,0.5593356987364138,0.6802846544300211,0.6000485197643919,0.6215247115117666,0.6189582296787566,0.40244279069703304,0.39064212709609997,0.3989777348089508,0.48563482741785347,0.5473478895525288,0.53941948355923,0.41888611847128465,0.49360833622519196,0.5792836666408353,0.4844630503518192,0.5021972364618915,0.5502083286985743,0.6763855393597829,0.07710701110704957,0.08011759243214864,0.07446112584128359,0.19996024461464226,3.3826000796473017,6.282996103677617,6.268251718712103,7.389202385569109,0.7205162361898577,0.7462770211071439,0.8635377150736925
DY78,NA,NA,NA,NA,192,0.836035,0.852235,0.568892,0.689991,0.630826,0.124131,NA,NA,NA,NA,0.4453097699723709,0.836035,0.852235,0.568892,0.5957305374603511,0.6046396932120903,0.6063095168111997,0.6732447781274262,0.6021651280287325,0.4504319971167643,0.44588329527107606,0.4758095463038237,0.536237367498901,0.3802216513669298,0.515472593764621,0.5547145502853316,0.5068201738202313,0.40140222331409325,0.42562149390914517,0.38489993410707557,0.31014385554340745,0.37358585516323106,0.3426516531789003,0.34228413019210147,0.6041419280596892,0.4594295543987995,0.49415918175328505,0.5079836389297584,0.4911586884419112,0.511969038816607,0.648181086454451,0.6001294618705423,0.5948632170085214,0.6126385955096647,0.39511087901988245,0.407093282659431,0.3991403973468084,0.42916496628299083,0.5301832265830771,0.47643079870119176,0.41277194625668245,0.4416747612928791,0.5702727366675636,0.4705551938155999,0.47937383680559004,0.5204376894195154,0.6756179424930927,0.09942071705884928,0.09550006569843952,0.08914825190237,0.20112972469896645,3.359115334664228,4.732969221465865,5.019617874602394,5.8378900125766755,0.6246114334100117,0.6517675178592491,0.7497289824421953
DZ112,NA,NA,NA,NA,227,0.925767,0.855287,0.54808,0.697333,0.635745,0.127077,NA,NA,NA,NA,0.5502622212248157,0.925767,0.855287,0.54808,0.5867745876299826,0.5914330093542619,0.5977968133407288,0.5840744027112149,0.5200991952467587,0.494893489692341,0.477547779647365,0.4953217633571305,0.5402504355037964,0.36305321224795084,0.5007031239209825,0.5354767757307772,0.5173823572417303,0.4669873646931801,0.4705063046394617,0.4016428832340566,0.3355835414846494,0.5012534074130529,0.43883683816240493,0.44268189670329344,0.6201442975476308,0.5013756951919374,0.5596732713661032,0.5779750819461159,0.47150786406298545,0.5696416359943818,0.6363279795274545,0.634793603409413,0.6832144947501179,0.674671661098748,0.3549446051492105,0.34228413019210147,0.356369168618679,0.4849581921437868,0.5457237868093999,0.5354134452808048,0.41510422809870745,0.49164882942452853,0.5763857787339245,0.4793843268408266,0.5034612340997607,0.547497279928732,0.7198490553062039,0.086364830818395,0.0953291195292699,0.08233141283004773,0.19917324072636788,3.6141855837710706,5.5506891207702305,5.281295333323389,6.649919649246162,0.7553636673307034,0.7776585409349511,0.9228458337851965
DZ113,NA,NA,38200000,720000,227,0.925767,0.855287,0.54808,0.697333,0.635745,0.127077,NA,NA,0.6722943868123614,0.40129086797980096,0.5482334523226978,0.925767,0.855287,0.54808,0.4635723019170916,0.46654593321928195,0.46648284187552386,0.6132503563955712,0.6030683604396749,0.627373932861908,0.4271159843553855,0.4523916098812738,0.4959335006080586,0.2928301615802268,0.4638260596742587,0.453237581056221,0.35193194259177774,0.36490094649222565,0.3800387893866249,0.36149318814420844,0.503026734780513,0.6615856996246353,0.4743786559082811,0.47624447708555223,0.662606628757525,0.5781201091821798,0.619231103503017,0.6524402256967738,0.49819628783525144,0.618776589101226,0.6872091148633928,0.6736707650684054,0.7252614519903618,0.7255150757280452,0.3203212157783794,0.3291365632111088,0.3292749590216471,0.6686707060397504,0.618776589101226,0.5842235055471466,0.35948963227933184,0.432381476111079,0.5381440542844732,0.46792625439044927,0.5133513765069846,0.5587743007163057,0.7193418630806745,0.13150422374974888,0.11502403989810252,0.12530722822133275,0.19975078755135578,3.6011966305551226,3.558260267601046,4.462992057675528,4.459234384542695,0.6024447389812926,0.7359737665913986,0.8007936652816668
DZ114,NA,NA,26410000,2250000,225,0.921833,0.854408,0.548339,0.697357,0.635678,0.128207,NA,NA,0.6270082200369379,0.5064981639892765,0.5452066519116336,0.921833,0.854408,0.548339,0.6566168502361543,0.6531456119836905,0.6582077644458991,0.3901285312998208,0.3330780079885625,0.21693682087882385,0.6048891209801176,0.6040591077174269,0.6374647139291344,0.37736154888961165,0.5014979841231183,0.5483909832956189,0.8084043364478224,0.7406128077261777,0.7157217196057464,0.5278044946756565,0.47200804058342727,0.5037606635282502,0.38736140449033524,0.41755889613812,0.5994829490342648,0.4765549876334113,0.5170124604946961,0.5389088872816147,0.5221422294441886,0.6635077939436699,0.733252004504645,0.6583310735902093,0.742176048947529,0.76419940896069,0.35549445827888304,0.34154548227479825,0.31971534556997877,0.21152017476362048,0.28583903684613415,0.32717945519678737,0.4149545438843508,0.45878883339338705,0.5735233845237243,0.49165875035493706,0.5177561624739029,0.548980315442706,0.7174466629779084,0.16014463395847056,0.15326110540582102,0.16959474743565645,0.19899430954187883,3.605362709263402,3.0700919425276294,3.3782619608734596,3.237012488555914,0.5848882371362799,0.6478527277170192,0.6717889328437683
DZ115,NA,NA,NA,270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3093200446775099,NA,NA,NA,NA,0.6594469790244589,0.6569820104216583,0.6638962936228853,0.42418946903124327,0.31552512275642103,0.1898138405868052,0.6029037868796085,0.6186858510784924,0.6359170599947033,0.3784752884882335,0.5035160090989483,0.5461129468069481,0.7979839097241391,0.7560671836632965,0.622173361476305,0.5269303761980094,0.4906071372657862,0.5104964548667245,0.357561939814095,0.4135271684992757,0.5982769676832379,0.4756230691770536,0.5151033390243046,0.537762107505534,0.5499611945041712,0.6957429078259736,0.7780752912839792,0.6418996267478093,0.7944166749536549,0.7572274918253509,0.373394420232905,0.3126275914990215,0.3219685942818686,0.19663498626292727,0.28314516689821245,0.30690045380280206,0.41829723745901987,0.4598135387617702,0.5766739337367993,0.49256171411874416,0.5242892078266781,0.5419457536518418,NA,0.15905384767261535,0.1701013463995141,0.174470317863403,NA,NA,3.096823631281129,3.0822166839014256,3.1062346895942734,NA,NA,NA
DZ130,NA,NA,NA,630000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39193492948466774,NA,NA,NA,NA,0.34860995733097006,0.35970201892143905,0.3520448657842063,0.36581519323938955,0.48974884706460964,0.45987750381648856,0.7951134527722162,0.6693510400587883,0.7705349417565238,0.39436039165305414,0.5600788621158601,0.5792107688149599,0.45608723522988026,0.5151648733954013,0.5653350376119683,0.485450327784979,0.3024513732195711,0.3497659654996049,0.3329445056827096,0.3278826642500834,0.5851952471333369,0.4541465364446955,0.47990080475324126,0.5041276690700146,0.386662055376238,0.5014368395070875,0.5753800159605531,0.48095141585330364,0.4578259669834164,0.5192956784263182,0.5101285149763732,0.5320679161219476,0.4718830334946717,0.5694316145688954,0.4348027374653342,0.38489993410707557,0.43658758667855174,0.4615374186061716,0.6167928246841241,0.4627914451993274,0.4686116432663809,0.5180264220122959,NA,0.12092728517306148,0.09878123309421837,0.11782313206768379,NA,NA,3.827022532896668,4.743933929427821,4.396644469735487,NA,NA,NA
DZ131,NA,NA,NA,540000,229,0.925975,0.858875,0.54697,0.700911,0.639042,0.131863,NA,NA,NA,0.3662093668694578,0.5686402526370166,0.925975,0.858875,0.54697,0.34005347543528097,0.3514791884818681,0.3436259414969638,0.38176702068301077,0.4487908205081101,0.5896637854204302,0.7474147936048188,0.6538552923542112,0.7384781219787907,0.37320272507266117,0.4967897924582908,0.5548475533137802,0.4753743590658798,0.49373075540092676,0.5957305374603511,0.4618559457155268,0.2911873944324348,0.34930491559295335,0.4154032774752662,0.42867192555723044,0.6043076889036423,0.4797152755878807,0.5202847244121194,0.5417244258516559,0.3599140516854157,0.4673654477778135,0.545399782968286,0.46300086473596563,0.46641974305816375,0.5238176403679755,0.533454066780718,0.5280544598915541,0.4690636390347236,0.5870767869743573,0.4625559458110997,0.38472262107713334,0.38085990964465755,0.4530425244798189,0.5657487807063385,0.4614686578816492,0.4663252318941263,0.523571956474848,0.7251150631592541,0.11220193809810938,0.08628858163231838,0.11211632632920933,0.195325766167953,3.712336971128305,4.112840345753573,5.404251907641388,4.669899323471173,0.6528962756405934,0.7441259441920347,0.7851964237107352
DZ132,NA,NA,NA,NA,229,0.925975,0.858875,0.54697,0.700911,0.639042,0.131863,NA,NA,NA,NA,0.5711402582157524,0.925975,0.858875,0.54697,0.23360617649288873,0.23449254949250178,0.23405082588208687,0.36832241997494425,0.5261820494428876,0.4610911127183853,0.40339808969775054,0.47779578196089784,0.48323406475006514,0.43829317863000683,0.6406166942835451,0.7541752025937485,0.26813821660475323,0.386837183196194,0.3963543960096889,0.6371537109420258,0.6578386429688804,0.6872091148633928,0.05690654190837408,0.47331915876021535,0.2893007352655052,0.1679811744920924,0.16662420836539488,0.16930473791440792,0.328441818194191,0.43768033763907616,0.5220182665359645,0.47213302317651284,0.4959335006080586,0.5181842612655739,0.5229484579967666,0.4992968760790175,0.48465050413939875,0.8269083513721293,0.7686625338114664,0.7937278124584057,0.9618230161286956,0.9303708374037059,0.9430934580916258,0.4373887827393178,0.5150500272316801,0.5181841917298653,0.7257400645539381,0.25503373873556767,0.20399566514585626,0.22657457775971934,0.1946610528668908,3.728224284547557,1.7150232157825416,2.5248086858287944,2.2870358927884475,0.3728745072715578,0.5626914309517509,0.5330719782082247
DZ164,NA,NA,NA,NA,237,0.929451,0.858996,0.541947,0.70404,0.641587,0.132786,NA,NA,NA,NA,0.6308464912307737,0.929451,0.858996,0.541947,0.43175529265267115,0.3979167523678491,0.4499732315695619,0.41525380584950716,0.5393556276892955,0.5641661429950091,0.3617022807670191,0.33187042937003036,0.28291666333753546,0.40284143533437927,0.6029860541306267,0.6405103677206682,0.569711681362476,0.5884422458555166,0.6610787546054671,0.4533675634074394,0.18207349403623002,0.5760979785461238,0.4119379695569721,0.38779693470797083,0.5610952757199065,0.41741092604382085,0.42122612447643665,0.4647764984072185,0.25459412457510816,0.3268968269012543,0.4862496304345944,0.48815372958465864,0.49140377339201224,0.5065140883159626,0.5134430780022488,0.5098832645490747,0.49886887931598334,0.5097606518719189,0.44780240932065846,0.48974884706460964,0.43904044924023095,0.5225762504670827,0.6188673819319068,0.43607484524988077,0.44232539902031065,0.5231433646126575,0.7403101228076934,0.07812830437199139,0.11855574056971487,0.09903838990456179,0.18365803730303606,4.030916009334133,5.581521943361302,3.7309488085075735,5.282228084652668,0.7556097604454897,0.6344721014159337,0.885439690379782
DZ165,1380000,1230000,NA,NA,237,0.929451,0.858996,0.541947,0.70404,0.641587,0.132786,0.34261090047556686,0.3819812601349843,NA,NA,0.623951099769844,0.929451,0.858996,0.541947,0.4318945736309532,0.3977529531917759,0.45016991727675476,0.41547797359669947,0.5389726806005363,0.564097538043192,0.32388125383855293,0.36591638873456966,0.36336298268180167,0.40339808969775054,0.6038108861646357,0.6416848973792739,0.5697817458931943,0.5885945325906359,0.6612052733698572,0.4535624542673268,0.18102699678668938,0.5765298117451125,0.41307436827760186,0.4106422987362435,0.5611631618375951,0.41726285459578244,0.42274868291967016,0.4647131917719837,0.2555781294290199,0.3285811381327398,0.4871098687928615,0.48471204819984287,0.49128123458361744,0.5063304535227152,0.5169508237869134,0.5092089950229907,0.49831858009543145,0.5096993486217974,0.4476704062760345,0.48968752485304307,0.4476043856046529,0.5246256409341202,0.6218950168994674,0.43406754226462213,0.4469871411287892,0.5297129398668531,0.738586274942461,0.08172608007251009,0.11569684222871451,0.08458846201225595,0.18505501253814183,3.9911714079629723,5.311248770031586,3.863434234835603,6.262236329466582,0.7305662688613399,0.648105610271916,0.9536816364600746
DZ166,13170000,20830000,1070000,NA,237,0.929451,0.858996,0.541947,0.70404,0.641587,0.132786,0.5730382642145347,0.6164478118902714,0.387801529744535,NA,0.6322589351890848,0.929451,0.858996,0.541947,0.43182494240138436,0.3963543960096889,0.45056296549765795,0.4154032774752662,0.5384625813938285,0.5634808505219567,0.35820778371026923,0.2977718088506052,0.3966844856005705,0.4059218016632991,0.6052222610707051,0.642546024701271,0.5699219325616022,0.588975754103921,0.6618400465759361,0.4534325380305591,0.17776442982452803,0.5767460281871335,0.4144298058166688,0.41435473557685504,0.561298981472505,0.39585807194031075,0.42469166040179607,0.4646498772147101,0.25750729232241043,0.3316002069163444,0.48815372958465864,0.48465050413939875,0.4912199624359253,0.5062080369909807,0.5172590436641963,0.5085962266079878,0.4980128465799746,0.5093928627342138,0.4469434717250905,0.4892582078201892,0.4564742527850503,0.5235071042943765,0.6228249034814302,0.4361757007111253,0.44195881532397324,0.5324820757099211,0.7406632337972712,0.07871280312840127,0.12146041084631921,0.07969980695998928,0.18337856813734668,4.038984715174186,5.5413564677605,3.638706737812476,6.681096178529474,0.7547264611981226,0.6266011642103487,0.9927677280252469
DZ167,7430000,6290000,560000,NA,237,0.929451,0.858996,0.541947,0.70404,0.641587,0.132786,0.5011603018299197,0.48458386868490183,0.35405022798107866,NA,0.6208216986967209,0.929451,0.858996,0.541947,0.4319641863701226,0.39618911383536415,0.4508901790800723,0.4157019036994787,0.537762107505534,0.5627972238093355,0.2784490872272291,0.3382872001449262,0.2940419939779101,0.42817791173528186,0.6323749051635361,0.6434131136412672,0.5702727366675636,0.5893577012637565,0.6620949813059822,0.4536273959191172,0.17309164862787077,0.576962445774157,0.41607459550761655,0.41592559728878525,0.5828112192361656,0.39410948795871625,0.41755889613812,0.45569984891928716,0.25876585414728465,0.3273204798391764,0.4872327155528732,0.487846789601537,0.4909748552519477,0.5061468306855378,0.5138733064656973,0.5085349599213036,0.4978905503503269,0.5091477096779996,0.4468111335554511,0.48907418111228756,0.40787031566452164,0.4971567322741019,0.58244110386188,0.42814471389555125,0.44394964083152877,0.5224227990236218,0.7378039246741802,0.08722933568597101,0.121299914468728,0.09615286039782146,0.1857066654163572,3.9729533833371704,4.908265212942683,3.659933667521111,5.433252810807262,0.6935862556846485,0.6239826552018427,0.8845491524562553
DZ168,NA,NA,NA,NA,237,0.929451,0.858996,0.541947,0.70404,0.641587,0.132786,NA,NA,NA,NA,0.6147152976836617,0.929451,0.858996,0.541947,0.43307549879321233,0.39627177476202896,0.4510209819844384,0.4167438017215764,0.5382077423095112,0.5628655122619876,0.3325429946994208,0.2483908446525599,0.36346607643045226,0.4286014119780455,0.6352010272187943,0.6875359824630932,0.5702025371625471,0.5892812534976645,0.6619674402409575,0.454600217031714,0.1742976250164743,0.5771068363784086,0.41778066194071783,0.41741092604382085,0.583627720580357,0.39627177476202896,0.4174849237401687,0.4556352484048546,0.26061448711721646,0.3225609813973696,0.4863110945135355,0.4877239957400077,0.4876625949276217,0.5060244219310122,0.5141807003340584,0.5123988084900915,0.49819628783525144,0.5092702823053448,0.44687730915403606,0.4891355256337851,0.3804955245024692,0.5024151981793136,0.6092724306729167,0.4309310683144892,0.43757392379918886,0.5332435045639269,0.7362773244209154,0.08117211143265866,0.13084530920070706,0.09093117952812114,0.187009396917753,3.9371140517860246,5.30885621562271,3.344207954203255,5.864253684282379,0.7172584904408899,0.5825777481902609,0.9248494888851904
DZ189,NA,NA,NA,NA,246,0.933844,0.861317,0.543075,0.697912,0.636519,0.129649,NA,NA,NA,NA,0.7277449683118743,0.933844,0.861317,0.543075,0.4330061780258381,0.40188322450683606,0.4504974872520755,0.4165952701921296,0.541531881887684,0.5660249598325195,0.324172322651363,0.3487260679674839,0.37368147538538904,0.43203378064759496,0.6435219248805166,0.6971845958518834,0.5684537679964329,0.5868500958035354,0.6585780972523514,0.45466498571763153,0.19822290182099175,0.5763857787339245,0.4421451667274611,0.411861983595486,0.5934525144012799,0.362015286239905,0.3833862409948038,0.4528473677834281,0.25155940689436923,0.28715394976459124,0.4825559804238273,0.4767412330992337,0.47667915631599195,0.4977071026604157,0.5250610895527731,0.5259327907305344,0.5064528753682553,0.5112325763023359,0.4503009810967049,0.4910974125885775,0.4624287500428824,0.5237555229144478,0.6266055797670951,0.4353930626223039,0.4446005170984314,0.536390094407771,0.7664952420779686,0.08479103665666142,0.12398567585000193,0.09257014680345654,0.17167310101915245,4.464853477496487,5.134894910948092,3.585902275004008,5.79441767059769,0.7970212290508935,0.6777170891700925,1.0367897909760664
DZ190,NA,NA,NA,NA,246,0.933844,0.861317,0.543075,0.697912,0.636519,0.129649,NA,NA,NA,NA,0.7189976774139939,0.933844,0.861317,0.543075,0.43286748235426936,0.40172303231676204,0.4503664950716672,0.41637227941964317,0.5414677197459681,0.5661631551712702,0.3755804827586468,0.31279088513660736,0.36990299575369295,0.432311973713057,0.6430872491118217,0.6975486267804296,0.5683840625173845,0.5866991071572691,0.6584545177252018,0.4545354376767092,0.19900114423701787,0.5762418344262743,0.443016883340473,0.4122416291760627,0.5937650993688296,0.359276890037487,0.3815860352197968,0.4527822932126558,0.25051875223116804,0.2838268994619924,0.48243264459570145,0.4765549876334113,0.4766170744987913,0.4976459524870732,0.5253100365914599,0.5262443783259503,0.5066365183257889,0.5112939348384737,0.45023545517177554,0.4911586884419112,0.48895148514719183,0.523631303394128,0.6269892314215876,0.44115189909687497,0.44147322407338024,0.5361606194447757,0.7643084193534985,0.08165793842545963,0.12688935261138834,0.09322810331140502,0.17238548565946082,4.433716773947853,5.402437382123903,3.4791983329400167,5.751062184048366,0.8210869675282831,0.6577845049638358,1.0259541638794294
DZ73,NA,NA,NA,1710000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46982848984984066,NA,NA,NA,NA,0.48919686786538613,0.5066977354137291,0.4940367805438603,0.29323599710736575,0.3037191350290605,0.21276517914708587,0.4297974628374529,0.5586616853867139,0.5922072471485809,0.36561257100040556,0.4910974125885775,0.5635493043797681,0.6694876347338473,0.5419812860548318,0.5418528366201926,0.48606522068637914,0.4956888166539168,0.41390374470296054,0.42512126481226387,0.4420780099727104,0.6086755809333537,0.4842196037811637,0.5263067129202021,0.5448819306447273,0.632175302077103,0.7633412465969743,0.7891118403253194,0.5627972238093355,0.5940781983367008,0.593999875220762,0.45075932909626776,0.43740754326071524,0.436929523732005,0.41246907673110283,0.3376494925299632,0.4082576652720101,0.36881832162202244,0.4501043673914957,0.5569161623567553,0.46690429816616125,0.4960624340104301,0.519775974694414,NA,0.10610609063731131,0.11499360158173608,0.13572046992693368,NA,NA,4.400353413849914,4.3138263971829325,3.8297537208222163,NA,NA,NA
DZ74,NA,NA,19940000,2340000,190,0.835748,0.852941,0.569437,0.690683,0.631177,0.12229,NA,NA,0.5982386743838981,0.5095004684385951,0.4384014594844526,0.835748,0.852941,0.569437,0.491036134862924,0.5110485148528081,0.4967897924582908,0.3298267194373328,0.333743034024211,0.2670280622116825,0.4258355586922262,0.5547145502853316,0.5891284455611228,0.3636720204725455,0.48919686786538613,0.5658868350840516,0.6150114853476745,0.5428171597038676,0.5259327907305344,0.4808896484231788,0.4912199624359253,0.39511087901988245,0.4282485451172988,0.44654630045803445,0.6100430282916155,0.4855118307275728,0.527429728935781,0.5462427536152825,0.5963638569971219,0.712412293135918,0.7501835170441256,0.5757387239128328,0.6053890765891432,0.6024109997833775,0.4361767130936868,0.4237581655737257,0.4302182541068056,0.41510422809870745,0.32632923493159466,0.38849131484368216,0.36490094649222565,0.4480662628057177,0.5539176639759387,0.46217818551348677,0.4932823962767265,0.5170295643635686,0.6741318648711131,0.09038549125213284,0.10436497995784007,0.12315769072854477,0.20381553808421893,3.307558742614383,5.1134112246425465,4.726512633605601,4.198110254463667,0.6257638449521872,0.6470728474960826,0.6448106939313448
DZ75,NA,NA,9420000,NA,190,0.835748,0.852941,0.569437,0.690683,0.631177,0.12229,NA,NA,0.5307490180611132,NA,0.43944571907084506,0.835748,0.852941,0.569437,0.48686414247690973,0.5042500110342397,0.49324104609242875,0.3737770309611011,0.3889237769486756,0.35505477216405473,0.4204974980964296,0.5491752400169411,0.5849706006793199,0.359276890037487,0.486003744888881,0.5689422297422612,0.5344012288919127,0.5417886264115301,0.534211659655679,0.4722579813928342,0.48274095633580366,0.3811326180680931,0.43182494240138436,0.4527172074404386,0.6124642400482622,0.4874169654928916,0.5296190057295402,0.5481951803710006,0.5683840625173845,0.6539739949860705,0.7152727871287059,0.5876825267472806,0.6122900758718185,0.616703265645371,0.42274868291967016,0.4096457975850554,0.408566990645738,0.3973427812065654,0.3020858700578811,0.37301076857841237,0.3593833057164549,0.4453519308965782,0.5491098209199277,0.45398907991217735,0.4891204798618041,0.5185289215184041,0.6743929297677113,0.07643653921944668,0.0936419680486542,0.11018756621096647,0.20341321743435087,3.315384016210074,5.939424842466903,5.2233041450780755,4.70587507601014,0.6514321554994584,0.6689857348267554,0.6801703277746658
DZ76,NA,NA,NA,NA,190,0.835748,0.852941,0.569437,0.690683,0.631177,0.12229,NA,NA,NA,NA,0.4363038797576588,0.835748,0.852941,0.569437,0.5848957719012926,0.5903542024149445,0.5965225251636825,0.5862468035588649,0.5178140720780561,0.49874659258694704,0.4826793013910709,0.4970955772019211,0.5421740330165837,0.3599140516854157,0.5001528523542041,0.5350336290574805,0.5159035405601038,0.47013029524348915,0.46868670445218913,0.40552969993066035,0.33854125456701956,0.5048005954505431,0.4416747612928791,0.4446865067926881,0.6231050313512967,0.5025986532649028,0.5623196623609239,0.5810403822911131,0.531376142131208,0.5783378227939603,0.6804367024445404,0.5998867455812004,0.621339908423972,0.6188673819319068,0.4011612431181158,0.3907275693270833,0.39808039827881314,0.487846789601537,0.5476083901187261,0.5399945936374094,0.413602538611653,0.49213885805974017,0.5754517140204862,0.4856396955868388,0.5039420747489791,0.5509954064371532,0.6736074699394147,0.0778986183516447,0.08027095760139688,0.07394266718820139,0.20462530571173881,3.29190696916218,6.234253005548786,6.278012494274884,7.451657174263689,0.7047501533856178,0.7330759305738309,0.847436003869897
E108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5713280744427696,0.5864728315007244,0.5726712637158539,0.6417922162897307,0.5045558817581262,0.6084204511776631,0.5180608495008312,0.5443647515951454,0.5845967225247338,0.34228413019210147,0.49886887931598334,0.5226382728131174,0.4504974872520755,0.4986243048080627,0.41741092604382085,0.4569253124580722,0.4213715683925225,0.6147460464316384,0.47643079870119176,0.4728824109738929,0.6519723186027883,0.5529903787100416,0.6064774116382801,0.6288260672867714,0.5722463112420587,0.7173124768619391,1,0.4713201952653334,0.4712576264431905,0.48968752485304307,0.5708350337170092,0.5705537290092934,0.5569161623567553,0.5430102906174693,0.58067325302615,0.6050556093944497,0.41170992608318685,0.5121532103984631,0.5786284316074775,0.506110077267067,0.5373514104401365,0.6024284459083163,NA,0.08076818010248824,0.07597851684836991,0.1349564245420504,NA,NA,6.266206278572262,7.072412475654493,4.463873787057901,NA,NA,NA
