ID,CoralExt,seagrassExt,mangroveExt,Cropland,Nb_sp,FRic,FDiv,FEve,FDis,FSpe,FOri,std_corals,std_seagrass,std_mangrove,std_cropcover,std_Nb_sp,std_FRic,std_FDiv,std_FEve,evspsbl_245_2050,evspsbl_370_2050,evspsbl_585_2050,npp_245_2050,npp_370_2050,npp_585_2050,pH_trend_245_2050,pH_trend_370_2050,pH_trend_585_2050,tap_trend_245_2050,tap_trend_370_2050,tap_trend_585_2050,sst_trend_245_2050,sst_trend_370_2050,sst_trend_585_2050,ts_trend_245_2050,ts_trend_370_2050,ts_trend_585_2050,cdd_245_2050,cdd_370_2050,cdd_585_2050,r10p_245_2050,r10p_370_2050,r10p_585_2050,sst90p_245_2050,sst90p_370_2050,sst90p_585_2050,ts90p_245_2050,ts90p_370_2050,ts90p_585_2050,sea_level_245_2050,sea_level_370_2050,sea_level_585_2050,TC,tc_245_2050,tc_370_2050,tc_585_2050,hzd.mn.ssp245.2050,hzd.mn.ssp370.2050,hzd.mn.ssp585.2050,exp.mn.wioo,hzd.sd.ssp245.2050,hzd.sd.ssp370.2050,hzd.sd.ssp585.2050,exp.sd.wioo,wgts.Exp,wgts.ssp245.2050,wgts.ssp370.2050,wgts.ssp585.2050,imp.ssp245.2050,imp.ssp370.2050,imp.ssp585.2050
BO156,NA,NA,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,NA,NA,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.260971583037592,0.4611223747192437,0.4488299840775204,NA,NA,NA,0.5436032577303089,0.5598150709382748,0.758711180076612,0.3764431899684732,0.4601094532753669,0.6120585587546149,NA,NA,NA,NA,NA,NA,0.6757759155475285,0.7641975386341716,0.7781867199340301,0.6371977565905629,0.6654876151540217,0.742299632891906,0.42651576540175534,0.5505104319472629,0.7400954129603508,2,0.24370977937394744,0.24370977937394744,0.24370977937394744,0.42651576540175534,0.5505104319472629,0.7400954129603508,0.808912361723048,0.17272327065789667,0.1663842257646019,0.2018924792483736,0.17013997768175676,4.754393251632497,2.4693590144348954,3.3086696134651454,3.665789908151384,0.6781943570856509,0.7028773936948607,0.7789523868036258
BO157,420000,80000,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.24495651653478975,0.1304932635375497,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.24998326729624076,0.46042146113638877,0.44690847156673413,NA,NA,NA,0.5445508773934422,0.5604071151743117,0.7624558149597408,0.37606325188310247,0.4614019437802509,0.6103963562202265,NA,NA,NA,NA,NA,NA,0.6870565893422794,0.7651876405190158,0.7747220050169377,0.6392040056092363,0.6742242596136186,0.7575429454693773,0.42694731938227626,0.550776442474785,0.742299632891906,2,0.24370977937394744,0.24370977937394744,0.24370977937394744,0.42694731938227626,0.550776442474785,0.742299632891906,0.808912361723048,0.1776937639659437,0.16781622269228794,0.20402389804208568,0.17013997768175676,4.754393251632497,2.4027141406273764,3.2820214496467517,3.6382974740477994,0.6806827910098826,0.7034912684384741,0.7800352195802783
BO158,2020000,1370000,30000,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.3461638428002326,0.3246253334550772,0.11983368895471516,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.23736328799099748,0.4587824120068779,0.44546129651936683,NA,NA,NA,0.5462615189110261,0.561198107851929,0.7684308318730343,0.3761583301236821,0.4626264768269747,0.6088372231111048,NA,NA,NA,NA,NA,NA,0.6958795086493231,0.7692794058643085,0.8068568926721135,0.6490515068814803,0.6705302817058805,0.7518484063147691,0.4266597015623376,0.5503110552002036,0.7404063217955991,1,0.2073770285381524,0.2073770285381524,0.2073770285381524,0.4266597015623376,0.5503110552002036,0.7404063217955991,0.808912361723048,0.19122590348616228,0.17886601048360862,0.21971890018317808,0.17013997768175676,4.754393251632497,2.2311815176923044,3.0766664595039672,3.369788949327198,0.6868214674727342,0.7073130896562952,0.7804970836557474
BO159,8240000,2870000,100000,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.4816189268855159,0.37305109092351396,0.22832882836066162,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.2384917784881953,0.4592512329990116,0.4459442767733783,NA,NA,NA,0.5468331808598295,0.5621894665695218,0.7634203987025712,0.3765380187238067,0.46423296065069836,0.6081490086377097,NA,NA,NA,NA,NA,NA,0.7015484782172594,0.7703372381773853,0.8086547348812303,0.6525589090776645,0.6706699597725896,0.7522140494414697,0.4262276372429098,0.550111790233589,0.73917039238579,1,0.2073770285381524,0.2073770285381524,0.2073770285381524,0.4262276372429098,0.550111790233589,0.73917039238579,0.808912361723048,0.1928932388775102,0.1790305512238994,0.21928036482126975,0.17013997768175676,4.754393251632497,2.2096556609408693,3.0727257804485424,3.370891839715199,0.6874885350930501,0.7073139083520066,0.7799788987513955
BO160,20000,NA,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.07772550260093632,NA,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.2396048592096108,0.4594854857319773,0.4464266662236086,NA,NA,NA,0.5479787424757021,0.5639814384831036,0.7605613789859123,0.3772000898545594,0.4654504327718587,0.6068662630271987,NA,NA,NA,NA,NA,NA,0.7020352256162121,0.7758591693925386,0.8105021998976454,0.6576532164030823,0.6658877331220995,0.7525815880873411,0.4260834447074507,0.5497799288170827,0.7385600123538513,1,0.2073770285381524,0.2073770285381524,0.2073770285381524,0.4260834447074507,0.5497799288170827,0.7385600123538513,0.808912361723048,0.19375083132300008,0.17963502108275342,0.2191646880248146,0.17013997768175676,4.754393251632497,2.199130923970753,3.060538671709302,3.369885993085843,0.6878383726581871,0.7074290935663518,0.7797307703992311
BO92,NA,NA,NA,8820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9015118043477047,NA,NA,NA,NA,0.2949344454645002,0.39090429492690276,0.255822409156773,0.7375621343927884,0.542124397989828,0.7435537534232908,NA,NA,NA,0.5435928398310685,0.5410992043930568,0.7058747363473382,NA,NA,NA,0.43410326042385733,0.5607721756457746,0.6510262743520423,0.503365776238785,0.519412408189207,0.5000000000000052,0.40701176437885495,0.43740691625954825,0.36990438743729,NA,NA,NA,0.4181245903318356,0.3962566602199318,0.4181245903318356,0.35994181942726305,0.5015475433641318,0.606271004319761,0,0,0,0,0.4181245903318356,0.5015475433641318,0.5000000000000052,NA,0.19948517737823968,0.17418004430560818,0.24034975283259002,NA,NA,2.096018339944317,2.8794776425945776,2.080301702445554,NA,NA,NA
BO93,NA,NA,NA,6390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6262343894821311,NA,NA,NA,NA,0.40616024828574365,0.42608092093094446,0.41355463490859046,0.700346251364794,0.5005609110215532,0.7083438046813971,NA,NA,NA,0.49873793670576133,0.5268034372752515,0.7015050436908702,NA,NA,NA,0.4277365341789326,0.536955327576412,0.6282822136177852,0.5119335304956655,0.5275176775141546,0.5065930840675993,0.40701176437885495,0.5505965038655599,0.3805408140174968,NA,NA,NA,0.4262997013461656,0.4097089710715337,0.4322095285831214,0.37804692693311787,0.5143263407370355,0.6229887656474672,0,0,0,0,0.4262997013461656,0.5143263407370355,0.5065930840675993,NA,0.18432401432287557,0.17342566697610398,0.22100007871388871,NA,NA,2.312773530417082,2.965687546168721,2.2922755820528247,NA,NA,NA
BO94,16640000,7750000,6860000,1350000,209,0.902775,0.86024,0.582028,0.681894,0.630309,0.133372,0.5789289193847491,0.45005011935894235,0.4862872411709655,0.32288512914319834,0.5690073466746048,0.902775,0.86024,0.582028,0.6154454107855337,0.4652978157609632,0.7011172723390074,0.5360044525437423,0.5508603014328075,0.6477207567229081,NA,NA,NA,0.4571419609697308,0.5168673489563576,0.703864272865133,NA,NA,NA,0.4160615920668805,0.5160084467807458,0.6045817383616864,0.5154558462202552,0.5299514890491712,0.5106674283097516,0.3923444637405954,0.5248803982791715,0.42422870082016634,NA,NA,NA,0.45339073079021763,0.4481574908985398,0.47086362471858495,0.3875011370302368,0.5233304566024115,0.6386730184844683,0,0,0,0,0.45339073079021763,0.5168673489563576,0.6045817383616864,0.7211339999999999,0.17374328118848842,0.1728597056553458,0.21971023657710653,0.17759425275993382,4.0605705916328585,2.6095439644560923,2.990097356678989,2.75172312305763,0.6163849996170427,0.6345071473640729,0.6740544748316724
BO95,NA,NA,NA,NA,209,0.902775,0.86024,0.582028,0.681894,0.630309,0.133372,NA,NA,NA,NA,0.5690073466746048,0.902775,0.86024,0.582028,NA,NA,NA,NA,NA,NA,NA,0.5305313191155653,NA,NA,NA,NA,0.21674795663955687,0.19473854295259618,0.32197271128797417,0.4073625389793227,0.49616165110700833,0.5950127700217169,NA,NA,NA,NA,NA,NA,0.6228241323457002,0.6569646167629128,0.6931558538562606,0.48486405573033725,0.49157598343352915,0.5212591356056393,0.3955022861906601,0.5305960465994566,0.6564196528300361,0,0,0,0,0.4014324125849914,0.49616165110700833,0.5581359528136781,0.7211339999999999,0.21822654415930642,0.23037838652765924,0.2628482456421293,0.17759425275993382,4.0605705916328585,1.8395214667008788,2.1536814220523204,2.123415172318046,0.6214579394955573,0.6431650397423068,0.6651648338885114
BP156,130000,90000,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.20184856516682156,0.141149216193485,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.2528633596813399,0.4613558128164863,0.44978740622144286,NA,NA,NA,0.5396433631519427,0.5549195344473998,0.7525520463997607,0.3731811495008817,0.459656205928879,0.6095283325828632,NA,NA,NA,NA,NA,NA,0.6672600468338125,0.743496413128311,0.7613001201751148,0.6416753552893457,0.6605425684791972,0.7278066286622344,0.42780815590685983,0.5523767763335825,0.7455674787561521,0,0,0,0,0.42780815590685983,0.5523767763335825,0.7278066286622344,0.808912361723048,0.2348680582239955,0.2391969396002835,0.27871870523193787,0.17013997768175676,4.754393251632497,1.8214829174380787,2.309297005457706,2.611258645366427,0.7033485124639909,0.7250444629942508,0.7801588922942087
BP157,3090000,820000,310000,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.38420256095210154,0.29351355519058614,0.29807329362405655,NA,0.7628617234460962,0.932937,0.854963,0.53967,0.7179922754367803,0.6519079918846562,0.8533936366644226,0.2880452635895566,0.2880452635895566,0.2880452635895566,0.24070300831404642,0.4608888371956309,0.449069544367249,0.3527633505005823,0.6210220869003272,1,0.5405833558113662,0.5578488362354342,0.7542644858874865,0.3725976352654254,0.46120830287863035,0.6084927566585817,0.201569397179628,0.19889428945738435,0.2066187773804734,0.23833451327437177,0.37547578510841917,0.3819022368742981,0.6753927717248229,0.7482028377313141,0.7622541208432885,0.6417839046107957,0.6606698988789672,0.72219814629614,0.4282374526308771,0.5529788284859413,0.7472579675151715,0,0,0,0,0.36268049288300386,0.5070935656822858,0.6653454514773609,0.808912361723048,0.21773959110403596,0.21753257596918377,0.2982180610465257,0.17013997768175676,4.754393251632497,1.6656616789076046,2.3311155279755527,2.2310702750279057,0.6931390027914203,0.709614696026778,0.7630588740190067
BP158,12580000,2300000,80000,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.5408856096766564,0.3580930445816633,0.20139032576290808,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.23147118833739377,0.4597196342187722,0.44787035647052403,NA,NA,NA,0.5419022792212661,0.5588305766069105,0.7560138184439481,0.37288969492857726,0.4626908383051326,0.6072927473798085,NA,NA,NA,NA,NA,NA,0.682084454756243,0.7575948338539216,0.7672064595623829,0.648821312188439,0.6607973751241347,0.7280712549593921,0.4276648917147263,0.5521095387395342,0.7445717253589916,0,0,0,0,0.4276648917147263,0.5521095387395342,0.7280712549593921,0.808912361723048,0.24150645212847452,0.241891551731793,0.27977005592013965,0.17013997768175676,4.754393251632497,1.7708218059831415,2.2824672246168722,2.6023916411097976,0.7054489007634435,0.7256161206468896,0.7803156005607976
BP159,660000,130000,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.26763655692468985,0.1662700536539867,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.23023873962451002,0.4601876212295308,0.44811047295630413,NA,NA,NA,0.5428465270143045,0.560604690864232,0.7551344254588612,0.3733751183054672,0.4646177411392825,0.6065258566941617,NA,NA,NA,NA,NA,NA,0.6954206810082881,0.7682359595158614,0.7724979283107317,0.6489363543655854,0.670251482367127,0.7332780246246118,0.4273063672071422,0.5515090123802304,0.7429416673893409,0,0,0,0,0.4273063672071422,0.5515090123802304,0.7332780246246118,0.808912361723048,0.24424301650121022,0.2449533044568448,0.28055593654281824,0.17013997768175676,4.754393251632497,1.7495131419858831,2.251486313291984,2.6136606969024143,0.7062625598868406,0.7261903975970324,0.7820826865345596
BP160,NA,NA,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,NA,NA,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.22510622425327073,0.4606551995628973,0.44835044917900274,NA,NA,NA,0.5447406327385834,0.5619909593827431,0.7534037674265756,0.3742447017161944,0.46615397181744,0.6058471058178475,NA,NA,NA,NA,NA,NA,0.7085855414492229,0.7736017790836766,0.7830735136095963,0.652440302555233,0.6656208230761701,0.7335620396724086,0.42680355280036975,0.5505769158013719,0.7397857966492587,0,0,0,0,0.42680355280036975,0.5505769158013719,0.7335620396724086,0.808912361723048,0.24812108250316794,0.24539669786951174,0.2813117738791526,0.17013997768175676,4.754393251632497,1.7201422325526106,2.2436199043482565,2.6076478405327466,0.7073944225189508,0.7260879177630931,0.7822231457679917
BP91,NA,NA,NA,1080000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30113300174233,NA,NA,NA,NA,0.38785400311035917,0.46123607075068246,0.40174106717662794,0.5711984225401294,0.5653655884416153,0.7104511802314808,NA,NA,NA,0.5483246185724394,0.5490687534086222,0.7050655545355102,NA,NA,NA,0.43157527015084945,0.5630459886745193,0.6569114762319905,0.48539030503463537,0.49817699329299203,0.47761029726782456,0.3984236040286056,0.5376301987266355,0.4143230599388796,NA,NA,NA,0.386083886750913,0.3315429469336731,0.3640535904846811,0.34455769775830314,0.4921341213966281,0.5954115654567512,0,0,0,0,0.3984236040286056,0.49817699329299203,0.47761029726782456,NA,0.16687342058758983,0.18167236429786046,0.22435003545673438,NA,NA,2.3875797752912837,2.742172675620642,2.1288621430145978,NA,NA,NA
BP92,NA,410000,4810000,8280000,211,0.902775,0.860853,0.579413,0.681401,0.63053,0.132846,NA,0.25065355725718974,0.4495601249880326,0.7751556643986294,0.574542792624595,0.902775,0.860853,0.579413,0.3365783112983416,0.41956699352421056,0.37611764931034547,0.706690741988704,0.5493667885000251,0.714367235863144,NA,NA,NA,0.5231000034709303,0.5334028634950057,0.7030715503348075,NA,NA,NA,0.42186332804831506,0.5450993401324323,0.6402726188732683,0.49410873960485263,0.5050492626911083,0.48989500231067074,0.40701176437885495,0.5099195397442521,0.3984236040286056,NA,NA,NA,0.4227427234993487,0.3980869517391026,0.41793785554935087,0.36363780153359,0.5032191292486878,0.6078059737958467,0,0,0,0,0.42186332804831506,0.5050492626911083,0.48989500231067074,0.7201329999999999,0.18835502220425412,0.17342885748086426,0.2231647462850823,0.17683856726163127,4.0722621267032135,2.2397243413602324,2.9121408629866243,2.1952168094007702,0.614295978970283,0.6304540193762145,0.6394909543157468
BP93,20380000,36840000,73250000,4680000,211,0.902775,0.860704,0.579413,0.681401,0.63053,0.132846,0.6073180072692339,0.6542935105575044,0.7499324322756905,0.5420851751779856,0.574542792624595,0.902775,0.860704,0.579413,0.47348206572393814,0.4575822832614617,0.5697687775685657,0.6496748120201897,0.5047686381960852,0.6659142033723199,NA,NA,NA,0.49073835028856755,0.5170085897224523,0.6992008081446345,NA,NA,NA,0.4121815782131976,0.5214472194241583,0.6149875033503953,0.5001402274093566,0.5137640684591586,0.4962134063907546,0.40295787135442573,0.5008272422425752,0.37696148388619993,NA,NA,NA,0.4348012821841814,0.42347300768976753,0.4651943641205043,0.3804663403382445,0.5165073234202294,0.6253705193954323,0,0,0,0,0.4348012821841814,0.5047686381960852,0.5697687775685657,0.7200584999999999,0.17515360737479685,0.16805256452832823,0.21428944289444696,0.1768016582338714,4.072690874016091,2.4823998129469627,3.0036354375954644,2.658874697104038,0.6120321586473025,0.6286760184985214,0.6606961516746556
BP94,38560000,5330000,270000,90000,209,0.902775,0.86024,0.582028,0.681894,0.630309,0.133372,0.7194327446805459,0.4129238798397783,0.28621574536327193,0,0.5690073466746048,0.902775,0.86024,0.582028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40506688764697957,0.501671353041467,0.5960514099892937,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4654504327718587,0.4823693527918588,0.5039002751653734,0.3903850730425692,0.525722600865011,0.6426556851813735,0,0,0,0,0.39772598034477435,0.4920203529166629,0.5499758425773336,0.7211339999999999,0.2126460930206156,0.25225138352603116,0.2961018904423116,0.17759425275993382,4.0605705916328585,1.8703658021415688,1.950515973546241,1.8573871370959152,0.6191448266316254,0.6467897323625615,0.667414968101104
BP95,NA,NA,NA,NA,209,0.902775,0.86024,0.582028,0.681894,0.630309,0.133372,NA,NA,NA,NA,0.5690073466746048,0.902775,0.86024,0.582028,NA,NA,NA,NA,NA,NA,0.19438331382247687,0.4976336682097399,0.5349221496268062,NA,NA,NA,0.49864387826575574,0.5220551407118169,0.7164209106045434,0.39692445358653217,0.48660716698904727,0.5892055127388347,NA,NA,NA,NA,NA,NA,0.6434760296658856,0.7294434990497912,0.749832430437968,0.4848017559272383,0.5069979327037174,0.5264165688237554,0.3998164102693712,0.5328243629724995,0.6641644694532503,0,0,0,0,0.3998164102693712,0.5069979327037174,0.5892055127388347,0.7211339999999999,0.21360423971088946,0.22257809556148053,0.2532463051621644,0.17759425275993382,4.0605705916328585,1.8717625212426376,2.2778428911647977,2.326610500246159,0.6197522652878225,0.6441796769731702,0.673077400487942
BQ156,NA,NA,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,NA,NA,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.25746005913675085,0.46252153567212156,0.4485902859499406,NA,NA,NA,0.5370202466567106,0.5514341355101292,0.7414647350158616,0.37093100988840905,0.4597857522451159,0.6077203259089592,NA,NA,NA,NA,NA,NA,0.6586242058897148,0.7427369060166741,0.7566947446790905,0.6305563704097823,0.6335806794737677,0.708197570930488,0.42959205407720863,0.5543542113343369,0.7496931397219684,0,0,0,0,0.42959205407720863,0.5514341355101292,0.708197570930488,0.808912361723048,0.23088351278485905,0.2359665983732917,0.27587285368984027,0.17013997768175676,4.754393251632497,1.8606441356317605,2.3369160691030424,2.567115834190427,0.7022190711747459,0.7240613170052995,0.7735990771050727
BQ157,100000,NA,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.1832774469417907,NA,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.25380235584587696,0.4622885845310079,0.44763009890740013,NA,NA,NA,0.5377684123170169,0.5520128827622384,0.7444858735658968,0.3704369976579464,0.46166000587869455,0.6069514728406148,NA,NA,NA,NA,NA,NA,0.6669029874341308,0.746604535228613,0.7558046096365864,0.6304567096730899,0.6449734814805002,0.7171864883237258,0.43023118585716513,0.5558028932696932,0.7525815880873411,0,0,0,0,0.43023118585716513,0.5520128827622384,0.7171864883237258,0.808912361723048,0.23285991376069215,0.2379436318707347,0.27719937347029217,0.17013997768175676,4.754393251632497,1.8475966039363456,2.3199313149180014,2.5872586916239464,0.7029367286471708,0.7246655703268329,0.7765874074711403
BQ158,3930000,940000,100000,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.40833538833072214,0.30279617084769134,0.22832882836066162,NA,0.7628617234460962,0.932937,0.854963,0.53967,0.704263057211565,0.6526608885638822,0.8367359852983622,0.2880452635895566,0.2880452635895566,0.2880452635895566,0.2509540919892906,0.4615891521682208,0.44666764149196875,0.32263150671222796,0.6049827887745816,0.844466616813424,0.5385176033018026,0.5531729242353068,0.750874742546217,0.3705359414522306,0.4630125164125946,0.6064408629492871,0.20024530250097858,0.19610643272871026,0.19751511178696035,0.22910608583495715,0.36269014934645327,0.37907942209372053,0.6708889645299518,0.7458166862900775,0.7514947809937053,0.6334787692954181,0.6544731854616475,0.7219523423357032,0.42888001547305327,0.5537161326363302,0.748988921581241,0,0,0,0,0.34658372408222926,0.5080927203239507,0.6641966026424951,0.808912361723048,0.21511103410030896,0.21645493702797333,0.2791906932872412,0.17013997768175676,4.754393251632497,1.6111852445496262,2.347337174657688,2.3790069605190824,0.6918928198940715,0.7094823517483999,0.7606492911101074
BQ159,30000,NA,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0.11608572826351314,NA,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.24178668161221487,0.4618223934534371,0.4471491572772259,NA,NA,NA,0.5398312247252881,0.555308765355225,0.7500487517940516,0.37083234848085933,0.46493816777352304,0.6061013169868313,NA,NA,NA,NA,NA,NA,0.6676181412983829,0.7490136334941255,0.7585051384111537,0.6369883656109788,0.6545938812477404,0.7174182931760964,0.4279513372839639,0.552711117887211,0.7449021359033445,0,0,0,0,0.4279513372839639,0.552711117887211,0.7174182931760964,0.808912361723048,0.23557266044850492,0.23940521751531593,0.2773096728149126,0.17013997768175676,4.754393251632497,1.8166426293662037,2.3086845124912587,2.587065520988623,0.7035910623637945,0.7251687214180805,0.7766706564375085
BQ160,NA,NA,NA,NA,238,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,NA,NA,NA,NA,0.7628617234460962,0.932937,0.854963,0.53967,NA,NA,NA,NA,NA,NA,0.23505804415247583,0.46205553734926874,0.44738969944970575,NA,NA,NA,0.5417136479063079,0.5594209387878338,0.7484211264119417,0.3714232668239783,0.4669204026274834,0.6056778440298423,NA,NA,NA,NA,NA,NA,0.6679772790817158,0.7594259302473364,0.7603574924984697,0.6370930190825163,0.6547147031081876,0.7176507532138833,0.4273781138425915,0.551709071832357,0.7413469297017635,0,0,0,0,0.4273781138425915,0.551709071832357,0.7176507532138833,0.808912361723048,0.23662581886919198,0.2414118600870245,0.2769780005661072,0.17013997768175676,4.754393251632497,1.8061347484605996,2.2853436928636235,2.5910027213247906,0.7038747393220929,0.7254152195755672,0.7767208941874286
BQ91,NA,NA,NA,810000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27181786403233665,NA,NA,NA,NA,0.51898781546589,0.5015425319551071,0.6536715598121212,0.525662071058115,0.57960962394889,0.6925883952131828,NA,NA,NA,0.5266606721398107,0.5440342868255966,0.7022851823071197,NA,NA,NA,0.41875829913609774,0.5520427618884175,0.6446397055753298,0.46731775304999357,0.4905978160657021,0.45611290982583996,0.40295787135442573,0.6772893530155591,0.5505965038655599,NA,NA,NA,0.38298346894158825,0.3225428519797044,0.38298346894158825,0.34803292882405457,0.4941175698201488,0.5973377493975371,0,0,0,0,0.41875829913609774,0.5015425319551071,0.5973377493975371,NA,0.16350310813915764,0.19726965959810913,0.2226516736983909,NA,NA,2.561164150957254,2.542421034115854,2.6828352083564604,NA,NA,NA
BQ92,4810000,30820000,44210000,990000,214,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0.43013714059722563,0.6325000524646595,0.6819105925832804,0.29145587719040333,0.6084247787141067,0.903014,0.860437,0.58122,0.3767348199175596,0.45033495613077695,0.5970120096936501,0.669032686308951,0.5571980141858902,0.6857050585983149,NA,NA,NA,0.5109487065941211,0.5219637954588512,0.7007310131028562,NA,NA,NA,0.40838278762334007,0.5298340351394967,0.6293651855826485,0.48482626442046106,0.49663422376122546,0.4721964299936099,0.40701176437885495,0.5922453363846447,0.4320572500531686,NA,NA,NA,0.42543351016794584,0.4088518752784091,0.43403335970513757,0.3674349573943331,0.5055726443161273,0.6101354620163562,0,0,0,0,0.40838278762334007,0.5055726443161273,0.5970120096936501,0.7344308893570534,0.17817692264644552,0.17773436048527208,0.21574870117790526,0.16692298159484675,4.399818900549322,2.292007189021271,2.844540824496462,2.76716386441352,0.6227566493009488,0.6445683416993422,0.6813736167831975
BQ93,21730000,27350000,130000,NA,214,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0.6141099943508286,0.6130097254949828,0.24189200053508564,NA,0.6084247787141067,0.903014,0.860437,0.58122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39948828779324774,0.5048292770796573,0.6037433397800681,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45273239310837693,0.456535397408955,0.4751596327614312,0.38348192903066175,0.518067827202047,0.6267218327678505,0,0,0,0,0.3914851084119547,0.48068233724430615,0.5394514862707497,0.7344308893570534,0.20806702982318787,0.24798609497395968,0.29198970214776593,0.16692298159484675,4.399818900549322,1.8815336035922303,1.9383439111567173,1.8475017519547723,0.6317039669891502,0.6568292285028751,0.6767702042675736
BQ94,9640000,2560000,800000,90000,214,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0.5034056736616588,0.36263402408539197,0.3540190730607577,0,0.6084247787141067,0.903014,0.860437,0.58122,NA,NA,NA,NA,NA,NA,0.37213515621096777,NA,NA,NA,NA,NA,0.5543364417396279,0.5764119036274374,0.6459572661766386,0.39081758669998606,0.48760219078527567,0.5900579193483296,NA,NA,NA,NA,NA,NA,0.7939623106027328,0.818456083219935,0.9342078857554834,0.46532241434147265,0.4947990593928635,0.5198185278344912,0.3934741433058383,0.5283128878937242,0.648706380053807,0,0,0,0,0.3934741433058383,0.5115559736432939,0.6180075927624842,0.7344308893570534,0.23807054434985384,0.2671140737003685,0.3070282624520975,0.16692298159484675,4.399818900549322,1.6527628160819967,1.9151217551237105,2.012868743179321,0.6413267136269983,0.6668399771017911,0.6978869583701318
BQ95,55020000,13050000,7560000,90000,212,0.903014,0.860437,0.58122,0.681075,0.630553,0.134471,0.7979222851024875,0.5088656556284362,0.49166671031386466,0,0.5779509099493374,0.903014,0.860437,0.58122,NA,NA,NA,NA,NA,NA,0.3296197247497617,0.4951539764484577,0.5314532798527284,NA,NA,NA,0.5336655767041056,0.5387050639734601,0.7093769441469782,0.38311957364041116,0.4745295784749493,0.5859835198197653,NA,NA,NA,NA,NA,NA,0.6589586691197762,0.7172938686031594,0.7531914651096057,0.4993190931764477,0.5285661528366695,0.5402790161876336,0.4037882852473443,0.5348056358794957,0.6717941521270866,0,0,0,0,0.4037882852473443,0.5285661528366695,0.5859835198197653,0.7208285,0.20817972727425918,0.2217571944740394,0.2534020573059242,0.1753095840195176,4.111746109212994,1.9396138641078502,2.3835355334933563,2.312465518432339,0.6192090956470776,0.6502751104127716,0.6722895686767214
